Sat Sep 19 15:57:37 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_full_profile_repeated256_v2/profile/worker.pstats

         51645601 function calls (48919657 primitive calls) in 38.857 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    11071    0.001    0.000    0.001    0.000 ffi.py:368(_dispose)
    11319    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _array_api_compat_vendor.py:1(<module>)
       99    0.000    0.000    0.001    0.000 memmap.py:342(__array_wrap__)
     2212    0.000    0.000    0.001    0.000 datetime.py:113(<genexpr>)
       35    0.000    0.000    0.001    0.000 templates.py:1089(_get_function_type)
        2    0.000    0.000    0.001    0.000 function_type.py:1(<module>)
      962    0.001    0.000    0.001    0.000 module.py:52(__init__)
       21    0.000    0.000    0.001    0.000 cgutils.py:263(__init__)
      855    0.001    0.000    0.001    0.000 _array_api.py:684(__str__)
      219    0.000    0.000    0.001    0.000 dispatcher.py:283(<listcomp>)
        1    0.000    0.000    0.001    0.001 mathdecl.py:1(<module>)
     8564    0.001    0.000    0.001    0.000 ir.py:893(get_targets)
      802    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.001    0.001 _sketches.py:1(<module>)
     1295    0.001    0.000    0.001    0.000 base.py:138(append)
      243    0.001    0.000    0.001    0.000 _docscrape.py:499(_str_see_also)
        1    0.000    0.000    0.001    0.001 decorators.py:38(__new__)
       59    0.000    0.000    0.001    0.000 models.py:523(<listcomp>)
       35    0.000    0.000    0.001    0.000 inline_closurecall.py:1042(_inline_arraycall)
        1    0.000    0.000    0.001    0.001 ir.py:1(<module>)
      559    0.000    0.000    0.001    0.000 values.py:519(__init__)
       81    0.000    0.000    0.001    0.000 context.py:113(match)
        1    0.000    0.000    0.001    0.001 symbolic.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fft.py:1(<module>)
     2212    0.000    0.000    0.001    0.000 datetime.py:323(<genexpr>)
      169    0.000    0.000    0.001    0.000 dispatcher.py:328(get_overload)
        2    0.000    0.000    0.001    0.000 analysis.py:1(<module>)
      300    0.000    0.000    0.001    0.000 typeinfer.py:230(<listcomp>)
        1    0.000    0.000    0.001    0.001 shortcut_index.py:321(read_shortcuts_binary)
        1    0.000    0.000    0.001    0.001 dufunc.py:187(__init__)
      802    0.000    0.000    0.001    0.000 __init__.py:101(find_spec)
      847    0.000    0.000    0.001    0.000 sigutils.py:43(check_type)
        1    0.000    0.000    0.001    0.001 __init__.py:835(_mac_os_check)
     8015    0.001    0.000    0.001    0.000 interpreter.py:1791(code_cellvars)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:181(_define_nrt_unresolved_abort)
        3    0.000    0.000    0.001    0.000 models.py:599(load_from_data_pointer)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
       69    0.000    0.000    0.001    0.000 arrayobj.py:143(store_item)
       47    0.000    0.000    0.001    0.000 pythonapi.py:277(err_occurred)
        1    0.000    0.000    0.001    0.001 argparse.py:1742(__init__)
      865    0.000    0.000    0.001    0.000 module.py:155(get_unique_name)
      824    0.000    0.000    0.001    0.000 _compiler.py:398(_simple)
      141    0.000    0.000    0.001    0.000 cgutils.py:210(_getvalue)
     1159    0.001    0.000    0.001    0.000 pathlib.py:515(_from_parsed_parts)
      197    0.000    0.000    0.001    0.000 _format_impl.py:368(header_data_from_array_1_0)
       64    0.000    0.000    0.001    0.000 dispatcher.py:293(add_overload)
      451    0.000    0.000    0.001    0.000 types.py:360(_format_double)
       62    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
       69    0.000    0.000    0.001    0.000 lowering.py:389(<dictcomp>)
      146    0.000    0.000    0.001    0.000 decorators.py:199(_jit)
       79    0.000    0.000    0.001    0.000 controlflow.py:210(_doms)
       34    0.000    0.000    0.001    0.000 byteflow.py:983(op_JUMP_BACKWARD)
        1    0.000    0.000    0.001    0.001 _datasource.py:340(_findfile)
      486    0.000    0.000    0.001    0.000 functions.py:327(<genexpr>)
     4413    0.001    0.000    0.001    0.000 typeinfer.py:123(get)
        1    0.000    0.000    0.001    0.001 types.py:1(<module>)
        1    0.000    0.000    0.001    0.001 callconv.py:544(emit_unwrap_dynamic_exception_fn)
       31    0.000    0.000    0.001    0.000 feedparser.py:100(push)
        3    0.000    0.000    0.001    0.000 npydecl.py:189(install_operations)
      799    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:920(find_spec)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
      250    0.000    0.000    0.001    0.000 pythonapi.py:1477(reflect_native_value)
       78    0.000    0.000    0.001    0.000 values.py:484(literal_struct)
        2    0.001    0.000    0.001    0.000 block_payload.py:350(derive_payload_offsets)
       12    0.000    0.000    0.001    0.000 traceback.py:313(line)
        8    0.000    0.000    0.001    0.000 enum.py:1668(convert_class)
        1    0.000    0.000    0.001    0.001 format.py:1(<module>)
      275    0.000    0.000    0.001    0.000 values.py:665(__init__)
       24    0.000    0.000    0.001    0.000 pythonapi.py:228(incref)
       69    0.000    0.000    0.001    0.000 cpu_options.py:120(encode)
       52    0.000    0.000    0.001    0.000 numbers.py:35(int_add_impl)
      228    0.000    0.000    0.001    0.000 values.py:601(_get_reference)
     1168    0.001    0.000    0.001    0.000 models.py:499(<listcomp>)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
       70    0.000    0.000    0.001    0.000 typing.py:1526(copy_with)
       19    0.000    0.000    0.001    0.000 __init__.py:798(children)
       73    0.000    0.000    0.001    0.000 base.py:490(pack_value)
        4    0.000    0.000    0.001    0.000 wrappers.py:250(__init__)
       79    0.000    0.000    0.001    0.000 controlflow.py:577(_find_dominators)
     2394    0.001    0.000    0.001    0.000 ground_view.py:155(<genexpr>)
        1    0.000    0.000    0.001    0.001 setobject.py:1(<module>)
      502    0.001    0.000    0.001    0.000 _weakrefset.py:39(_remove)
      500    0.001    0.000    0.001    0.000 ssa.py:468(_stmt_index)
        1    0.000    0.000    0.001    0.001 _policybase.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobject.py:309(codegen)
      137    0.000    0.000    0.001    0.000 byteflow.py:1000(op_RETURN_VALUE)
        2    0.000    0.000    0.001    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.001    0.001 number_types.py:1(<module>)
      144    0.000    0.000    0.001    0.000 dataclasses.py:723(_get_field)
      511    0.000    0.000    0.001    0.000 target_extension.py:71(resolve_target_str)
       37    0.001    0.000    0.001    0.000 solar.py:848(sun_topocentric_zenith_angle_calculate)
     9826    0.001    0.000    0.001    0.000 {method 'intersection' of 'set' objects}
       19    0.001    0.000    0.001    0.000 {built-in method posix.chmod}
       33    0.000    0.000    0.001    0.000 inline_closurecall.py:899(_find_arraycall)
       47    0.000    0.000    0.001    0.000 ast.py:33(parse)
     2764    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        2    0.000    0.000    0.001    0.000 _datasource.py:290(_possible_names)
      794    0.000    0.000    0.001    0.000 targetconfig.py:114(setter)
        5    0.000    0.000    0.001    0.000 warnings.py:131(filterwarnings)
       63    0.000    0.000    0.001    0.000 typeinfer.py:415(__call__)
        3    0.000    0.000    0.001    0.000 _datasource.py:262(_iszip)
     1616    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1101(_sanity_check)
     2360    0.001    0.000    0.001    0.000 ir.py:1042(__init__)
      778    0.000    0.000    0.001    0.000 context.py:15(__init__)
       12    0.000    0.000    0.001    0.000 builtins.py:918(resolve_getattr)
        1    0.000    0.000    0.001    0.001 sysconfig.py:540(_init_posix)
        1    0.000    0.000    0.001    0.001 rasters.py:31(write_single)
        1    0.000    0.000    0.001    0.001 _util.py:290(decorator)
      817    0.001    0.000    0.001    0.000 _compiler.py:216(_compile_charset)
      335    0.000    0.000    0.001    0.000 types.py:429(format_constant)
       14    0.001    0.000    0.001    0.000 inline_closurecall.py:867(_replace_returns)
        1    0.000    0.000    0.001    0.001 generator_core.py:1(<module>)
     1222    0.001    0.000    0.001    0.000 gdal_array.py:353(NumericTypeCodeToGDALTypeCode)
      172    0.000    0.000    0.001    0.000 types.py:672(_to_string)
        5    0.000    0.000    0.001    0.000 _datasource.py:128(keys)
        1    0.000    0.000    0.001    0.001 executionengine.py:13(create_mcjit_compiler)
        6    0.000    0.000    0.001    0.000 _datasource.py:101(_load)
        1    0.000    0.000    0.001    0.001 _decomp_ldl.py:1(<module>)
      972    0.000    0.000    0.001    0.000 _docscrape.py:491(_str_section)
     2862    0.001    0.000    0.001    0.000 _parser.py:293(tell)
       50    0.000    0.000    0.001    0.000 numbers.py:356(int_eq_impl)
        6    0.000    0.000    0.001    0.000 visibility_native.py:32(_digest_manifest)
     7404    0.001    0.000    0.001    0.000 _docscrape.py:153(__getitem__)
        1    0.000    0.000    0.001    0.001 npyimpl.py:805(register_ufuncs)
    12178    0.001    0.000    0.001    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.001    0.001 _globals.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cb_rules.py:1(<module>)
     3752    0.001    0.000    0.001    0.000 newpassmanagers.py:495(speed_level)
        1    0.000    0.000    0.001    0.001 listdecl.py:1(<module>)
     3259    0.001    0.000    0.001    0.000 instructions.py:739(<listcomp>)
      783    0.000    0.000    0.001    0.000 types.py:550(__eq__)
       24    0.000    0.000    0.001    0.000 module.py:151(triple)
        2    0.000    0.000    0.001    0.000 arrayobj.py:358(getiter_array)
      724    0.001    0.000    0.001    0.000 pathlib.py:622(name)
     9496    0.001    0.000    0.001    0.000 utils.py:354(__contains__)
      306    0.000    0.000    0.001    0.000 sky_compiled.py:25(angle)
      350    0.000    0.000    0.001    0.000 imputils.py:213(fix_returning_optional)
      316    0.000    0.000    0.001    0.000 controlflow.py:87(_non_empty_items)
       87    0.001    0.000    0.001    0.000 {built-in method zlib.compressobj}
        4    0.000    0.000    0.001    0.000 quicksort.py:255(make_jit_quicksort)
     6891    0.001    0.000    0.001    0.000 values.py:1068(align)
       78    0.000    0.000    0.001    0.000 types.py:619(<listcomp>)
     1137    0.001    0.000    0.001    0.000 types.py:547(_to_string)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
      203    0.000    0.000    0.001    0.000 __init__.py:163(match)
       16    0.000    0.000    0.001    0.000 mathimpl.py:98(call_fp_intrinsic)
      179    0.001    0.000    0.001    0.000 {built-in method posix.close}
        1    0.000    0.000    0.001    0.001 builder.py:189(IRBuilder)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        2    0.000    0.000    0.001    0.000 _common.py:1(<module>)
      102    0.001    0.000    0.001    0.000 cloudpickle.py:1328(__init__)
     2696    0.001    0.000    0.001    0.000 inspect.py:292(isclass)
       14    0.001    0.000    0.001    0.000 ir_utils.py:368(add_offset_to_labels)
     1936    0.001    0.000    0.001    0.000 itanium_mangler.py:84(_fix_lead_digit)
        8    0.000    0.000    0.001    0.000 gdal.py:9253(GetNoDataValue)
       81    0.000    0.000    0.001    0.000 context.py:95(finditer)
        1    0.000    0.000    0.001    0.001 config.py:118(__init__)
        3    0.000    0.000    0.001    0.000 _typing.py:1(<module>)
      451    0.000    0.000    0.001    0.000 types.py:353(_format_float_as_hex)
        1    0.000    0.000    0.001    0.001 config.py:121(reset)
      760    0.001    0.000    0.001    0.000 scalars.py:29(__init__)
       66    0.000    0.000    0.001    0.000 base.py:388(insert_user_function)
     1185    0.000    0.000    0.001    0.000 models.py:456(get_argument_type)
       14    0.000    0.000    0.001    0.000 __init__.py:299(loads)
       90    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
     2348    0.001    0.000    0.001    0.000 types.py:230(__init__)
      514    0.000    0.000    0.001    0.000 functions.py:516(__hash__)
        8    0.001    0.000    0.001    0.000 {built-in method osgeo._gdal.Band_GetNoDataValue}
     1584    0.000    0.000    0.001    0.000 templates.py:1258(register_global)
      808    0.000    0.000    0.001    0.000 abstract.py:438(_literal_init)
      424    0.000    0.000    0.001    0.000 copy.py:210(_deepcopy_tuple)
        1    0.000    0.000    0.001    0.001 wall_shadows.py:1(<module>)
      129    0.000    0.000    0.001    0.000 inline_closurecall.py:889(_add_definitions)
       15    0.000    0.000    0.001    0.000 mathimpl.py:131(float_impl)
      295    0.000    0.000    0.001    0.000 __init__.py:386(__getattr__)
      172    0.000    0.000    0.001    0.000 types.py:611(structure_repr)
       36    0.000    0.000    0.001    0.000 quicksort.py:257(<lambda>)
     5589    0.001    0.000    0.001    0.000 templates.py:57(pysig)
        1    0.000    0.000    0.001    0.001 tzfile.py:24(build_tzinfo)
      105    0.001    0.000    0.001    0.000 uuid.py:139(__init__)
        1    0.000    0.000    0.001    0.001 parser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 bytecode.py:1(<module>)
     1087    0.001    0.000    0.001    0.000 npytypes.py:514(is_precise)
        1    0.000    0.000    0.001    0.001 __init__.py:454(StrFormatStyle)
       32    0.000    0.000    0.001    0.000 module.py:161(declare_intrinsic)
      167    0.000    0.000    0.001    0.000 base.py:994(get_helper_class)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
     2072    0.000    0.000    0.001    0.000 values.py:615(__hash__)
       19    0.000    0.000    0.001    0.000 dataclasses.py:845(_hash_add)
      102    0.001    0.000    0.001    0.000 {built-in method posix.urandom}
      550    0.001    0.000    0.001    0.000 _inspect.py:66(getargs)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobject.py:279(_add_meminfo)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
     7410    0.001    0.000    0.001    0.000 types.py:75(wrap_constant_value)
       28    0.000    0.000    0.001    0.000 engine.py:636(sun_distance)
       55    0.000    0.000    0.001    0.000 pathlib.py:1141(unlink)
       81    0.001    0.000    0.001    0.000 typeinfer.py:957(__init__)
       31    0.000    0.000    0.001    0.000 byteflow.py:1608(op_FOR_ITER)
       63    0.000    0.000    0.001    0.000 typeinfer.py:434(__call__)
     1280    0.001    0.000    0.001    0.000 context.py:612(insert_function)
        1    0.000    0.000    0.001    0.001 _twodim_base_impl.py:1(<module>)
        2    0.000    0.000    0.001    0.000 ir_utils.py:1106(get_call_table)
      233    0.000    0.000    0.001    0.000 containers.py:669(__repr__)
       24    0.000    0.000    0.001    0.000 caching.py:581(_load_index)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
       23    0.000    0.000    0.001    0.000 __init__.py:400(_from_text_for)
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
      135    0.000    0.000    0.001    0.000 instructions.py:597(__init__)
       25    0.000    0.000    0.001    0.000 typing.py:1586(__getitem__)
    11622    0.001    0.000    0.001    0.000 {method 'span' of 're.Match' objects}
        1    0.000    0.000    0.001    0.001 arrayobj.py:1500(maybe_copy_source)
        3    0.000    0.000    0.001    0.000 generator_core.py:53(_generate_next_binding)
      153    0.000    0.000    0.001    0.000 inspect.py:3023(replace)
      661    0.000    0.000    0.001    0.000 module.py:215(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:155(_ensure_llvm)
        1    0.000    0.000    0.001    0.001 _strptime.py:1(<module>)
       69    0.000    0.000    0.001    0.000 compiler.py:295(compile_result)
     1587    0.001    0.000    0.001    0.000 _docscrape.py:458(<listcomp>)
     1307    0.000    0.000    0.001    0.000 _docscrape.py:16(strip_blank_lines)
       24    0.000    0.000    0.001    0.000 _itertools.py:4(unique_everseen)
        5    0.000    0.000    0.001    0.000 ir.py:1015(infer_constant)
     6838    0.001    0.000    0.001    0.000 ir.py:1698(__repr__)
       19    0.000    0.000    0.001    0.000 dataclasses.py:638(_hash_fn)
     2215    0.001    0.000    0.001    0.000 compiler_machinery.py:68(analysis)
       26    0.000    0.000    0.001    0.000 pythonapi.py:620(number_float)
      408    0.001    0.000    0.001    0.000 dispatcher.py:675(__repr__)
     5072    0.001    0.000    0.001    0.000 values.py:1164(is_terminated)
       24    0.000    0.000    0.001    0.000 identities.py:63(<genexpr>)
      125    0.000    0.000    0.001    0.000 common.py:49(__init__)
       14    0.000    0.000    0.001    0.000 decoder.py:332(decode)
        1    0.000    0.000    0.001    0.001 funcdesc.py:1(<module>)
      914    0.000    0.000    0.001    0.000 typeinfer.py:232(<genexpr>)
       69    0.000    0.000    0.001    0.000 funcdesc.py:79(lookup_globals)
      125    0.000    0.000    0.001    0.000 extending.py:296(get_attr_fe_type)
        1    0.000    0.000    0.001    0.001 postproc.py:1(<module>)
       19    0.000    0.000    0.001    0.000 geometry.py:131(_safe_path)
      120    0.000    0.000    0.001    0.000 byteflow.py:1655(_unaryop)
        1    0.000    0.000    0.001    0.001 listobject.py:362(codegen)
       28    0.000    0.000    0.001    0.000 consts.py:89(_infer_call)
       82    0.000    0.000    0.001    0.000 typing.py:1731(__hash__)
       28    0.000    0.000    0.001    0.000 containers.py:174(_make_heterogeneous_tuple)
       61    0.000    0.000    0.001    0.000 consts.py:47(_fail)
      802    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:748(find_spec)
        1    0.000    0.000    0.001    0.001 _ni_docstrings.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _strptime.py:173(__init__)
        1    0.000    0.000    0.001    0.001 listobject.py:321(_list_new_codegen)
     5090    0.001    0.000    0.001    0.000 value.py:125(is_global)
        1    0.000    0.000    0.001    0.001 visibility_native.py:1(<module>)
     5564    0.001    0.000    0.001    0.000 instructions.py:111(callee)
      146    0.000    0.000    0.001    0.000 target_extension.py:76(resolve_dispatcher_from_str)
     7526    0.001    0.000    0.001    0.000 fromnumeric.py:3578(_round_dispatcher)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       14    0.000    0.000    0.001    0.000 inline_closurecall.py:52(callee_ir_validator)
      101    0.000    0.000    0.001    0.000 __init__.py:402(<genexpr>)
       36    0.000    0.000    0.001    0.000 cgutils.py:807(is_scalar_zero)
     4422    0.001    0.000    0.001    0.000 compiler_machinery.py:279(debug_print)
      244    0.000    0.000    0.001    0.000 extending.py:310(generic_resolve)
      203    0.000    0.000    0.001    0.000 _parser.py:274(getuntil)
       50    0.000    0.000    0.001    0.000 tempfile.py:154(__next__)
      145    0.000    0.000    0.001    0.000 ffi.py:409(__hash__)
     4178    0.001    0.000    0.001    0.000 base.py:1228(__init__)
        1    0.000    0.000    0.001    0.001 dufunc.py:199(_initialize)
      234    0.000    0.000    0.001    0.000 typeinfer.py:1496(typeof_arg)
        1    0.000    0.000    0.001    0.001 _datasource.py:1(<module>)
       84    0.000    0.000    0.001    0.000 __init__.py:815(mtime)
      103    0.000    0.000    0.001    0.000 _array_api.py:784(xp_capabilities)
      241    0.000    0.000    0.001    0.000 analysis.py:391(resolve_input_arg_const)
      162    0.000    0.000    0.001    0.000 arrayobj.py:182(<listcomp>)
      426    0.001    0.000    0.001    0.000 arrayobj.py:78(ArrayStruct)
     4955    0.001    0.000    0.001    0.000 controlflow.py:509(<genexpr>)
      461    0.001    0.000    0.001    0.000 fromnumeric.py:88(<dictcomp>)
     5004    0.001    0.000    0.001    0.000 values.py:953(module)
      726    0.000    0.000    0.001    0.000 cpu_options.py:173(__eq__)
       91    0.000    0.000    0.001    0.000 interpreter.py:1348(__init__)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:1(<module>)
       14    0.000    0.000    0.001    0.000 inline_closurecall.py:838(_replace_args_with)
       16    0.000    0.000    0.001    0.000 inspect.py:932(getsourcefile)
     2372    0.000    0.000    0.001    0.000 _docscrape.py:403(<genexpr>)
      436    0.000    0.000    0.001    0.000 _docscrape.py:303(parse_item_name)
        1    0.000    0.000    0.001    0.001 __init__.py:190(_try_enable_svml)
     6891    0.001    0.000    0.001    0.000 values.py:1077(dereferenceable)
     3752    0.001    0.000    0.001    0.000 llvm_pass_timings.py:354(record)
     1733    0.001    0.000    0.001    0.000 {method 'copy' of 'set' objects}
       15    0.000    0.000    0.001    0.000 typing.py:723(Optional)
      102    0.000    0.000    0.001    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
     6891    0.001    0.000    0.001    0.000 values.py:1086(dereferenceable_or_null)
     2551    0.001    0.000    0.001    0.000 values.py:957(entry_basic_block)
       22    0.000    0.000    0.001    0.000 executionengine.py:65(get_function_address)
      759    0.000    0.000    0.001    0.000 cgutils.py:230(_get_be_type)
       15    0.000    0.000    0.001    0.000 zipfile.py:539(from_file)
       26    0.000    0.000    0.001    0.000 pythonapi.py:630(float_as_double)
       36    0.000    0.000    0.001    0.000 cgutils.py:796(_scalar_pred_against_zero)
     6239    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.001    0.001 _array_api_override.py:1(<module>)
       14    0.001    0.000    0.001    0.000 decoder.py:343(raw_decode)
      538    0.000    0.000    0.001    0.000 untyped_passes.py:181(get_analysis_usage)
       29    0.000    0.000    0.001    0.000 gdal.py:5301(GetGeoTransform)
     1616    0.000    0.000    0.001    0.000 values.py:606(__eq__)
       12    0.000    0.000    0.001    0.000 extending.py:198(decorate)
      411    0.000    0.000    0.001    0.000 instructions.py:603(<genexpr>)
       32    0.000    0.000    0.001    0.000 enum.py:484(__prepare__)
      136    0.000    0.000    0.001    0.000 extending.py:335(__init__)
      197    0.000    0.000    0.001    0.000 _format_impl.py:250(dtype_to_descr)
      218    0.000    0.000    0.001    0.000 ir.py:294(__eq__)
       58    0.000    0.000    0.001    0.000 pathlib.py:1245(is_dir)
      488    0.000    0.000    0.001    0.000 enumdecl.py:48(generic)
      315    0.000    0.000    0.001    0.000 inspect.py:2756(__str__)
        2    0.000    0.000    0.001    0.000 runtime.py:329(__post_init__)
       29    0.000    0.000    0.001    0.000 caching.py:197(__init__)
      535    0.000    0.000    0.001    0.000 base.py:100(<lambda>)
     6239    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
     3660    0.001    0.000    0.001    0.000 svf.py:34(_annulus_weight_scalar)
     3172    0.001    0.000    0.001    0.000 bytecode.py:118(<genexpr>)
      879    0.000    0.000    0.001    0.000 _parser.py:376(_escape)
       24    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      488    0.000    0.000    0.001    0.000 builtins.py:436(generic)
      461    0.000    0.000    0.001    0.000 _policybase.py:301(header_source_parse)
        1    0.000    0.000    0.001    0.001 arrayobj.py:258(update_array_info)
        1    0.000    0.000    0.000    0.000 function_base.py:27(linspace)
        1    0.000    0.000    0.000    0.000 svf.py:150(<listcomp>)
     5513    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        1    0.000    0.000    0.000    0.000 dylib.py:23(load_library_permanently)
       28    0.000    0.000    0.000    0.000 numeric.py:323(full)
      508    0.000    0.000    0.000    0.000 datetime.py:290(generic)
      207    0.000    0.000    0.000    0.000 typeconv.py:117(_cb_update)
        3    0.000    0.000    0.000    0.000 visibility.py:225(finish)
        1    0.000    0.000    0.000    0.000 externals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
     2048    0.000    0.000    0.000    0.000 typeinfer.py:1514(sentry_modified_builtin)
      139    0.000    0.000    0.000    0.000 _compiler.py:386(_mk_bitmap)
      357    0.000    0.000    0.000    0.000 ffi.py:300(__str__)
       29    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.Dataset_GetGeoTransform}
       10    0.000    0.000    0.000    0.000 extras.py:265(decorator)
      584    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 enumdecl.py:1(<module>)
     2782    0.000    0.000    0.000    0.000 instructions.py:119(args)
      101    0.000    0.000    0.000    0.000 __init__.py:406(<genexpr>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
       70    0.000    0.000    0.000    0.000 shape_base.py:378(stack)
      158    0.000    0.000    0.000    0.000 utils.py:244(enter)
       73    0.000    0.000    0.000    0.000 typeinfer.py:1333(_unify_return_types)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1562(__init__)
      504    0.000    0.000    0.000    0.000 datetime.py:307(generic)
       91    0.000    0.000    0.000    0.000 controlflow.py:230(_in_loops)
     1876    0.000    0.000    0.000    0.000 packer.py:140(_flatten)
     1828    0.000    0.000    0.000    0.000 interpreter.py:1754(get_global_value)
     4554    0.000    0.000    0.000    0.000 typing.py:1721(<genexpr>)
        1    0.000    0.000    0.000    0.000 optional.py:112(optional_to_any)
        7    0.000    0.000    0.000    0.000 enum.py:912(<listcomp>)
        1    0.000    0.000    0.000    0.000 zone_names.py:77(read_zone_names)
        1    0.000    0.000    0.000    0.000 f90mod_rules.py:1(<module>)
      456    0.000    0.000    0.000    0.000 npydecl.py:261(generic)
        3    0.000    0.000    0.000    0.000 visibility.py:81(__post_init__)
        4    0.000    0.000    0.000    0.000 builtins.py:956(impl)
       50    0.000    0.000    0.000    0.000 core.py:933(__init__)
      734    0.000    0.000    0.000    0.000 _docscrape.py:28(__init__)
       62    0.000    0.000    0.000    0.000 patch_radiation.py:114(_supported)
        1    0.000    0.000    0.000    0.000 dufunc.py:1(<module>)
       40    0.000    0.000    0.000    0.000 misc.py:303(get_call_type)
       72    0.000    0.000    0.000    0.000 message.py:496(get)
        4    0.000    0.000    0.000    0.000 typedobjectutils.py:107(_container_get_data)
       59    0.000    0.000    0.000    0.000 abstract.py:177(__call__)
      456    0.000    0.000    0.000    0.000 datetime.py:73(generic)
        1    0.000    0.000    0.000    0.000 dufunc.py:946(_install_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:975(exec_module)
        1    0.000    0.000    0.000    0.000 header.py:1(<module>)
       18    0.000    0.000    0.000    0.000 zipfile.py:1544(open)
      296    0.000    0.000    0.000    0.000 solar.py:885(set_to_range)
      636    0.000    0.000    0.000    0.000 typing.py:159(_type_convert)
       94    0.000    0.000    0.000    0.000 typing.py:334(_remove_dups_flatten)
       43    0.000    0.000    0.000    0.000 numbers.py:621(real_sub_impl)
        2    0.000    0.000    0.000    0.000 runtime.py:158(_total_cpus)
      331    0.000    0.000    0.000    0.000 <frozen _collections_abc>:989(__iter__)
       91    0.000    0.000    0.000    0.000 byteflow.py:80(__init__)
      619    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:1(<module>)
     2373    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
      281    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
      551    0.000    0.000    0.000    0.000 interpreter.py:1723(_var_used_in_binop)
     1396    0.000    0.000    0.000    0.000 cpu_options.py:129(__init__)
     2328    0.000    0.000    0.000    0.000 utils.py:419(<genexpr>)
       26    0.000    0.000    0.000    0.000 functions.py:355(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4660(codegen)
      145    0.000    0.000    0.000    0.000 lowering.py:1411(<listcomp>)
      612    0.000    0.000    0.000    0.000 sky_compiled.py:338(<genexpr>)
       20    0.000    0.000    0.000    0.000 pythonapi.py:477(number_long)
      143    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.000    0.000 slicing.py:151(slice_constructor_impl)
        1    0.000    0.000    0.000    0.000 rangeobj.py:1(<module>)
   112/96    0.000    0.000    0.000    0.000 {method 'throw' of 'generator' objects}
      109    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 c_ast.py:1(<module>)
       11    0.000    0.000    0.000    0.000 unicode.py:112(compile_time_get_string_data)
       85    0.000    0.000    0.000    0.000 __init__.py:515(string_at)
