Sat Sep 19 16:09:04 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_experiment/small_v1/profile/worker.pstats

         17681082 function calls (16911465 primitive calls) in 7.658 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       54    0.001    0.000    0.002    0.000 options.py:45(_apply)
     3881    0.002    0.000    0.002    0.000 byteflow.py:2036(__hash__)
        1    0.000    0.000    0.002    0.002 dictobject.py:1(<module>)
        1    0.000    0.000    0.002    0.002 npydecl.py:1(<module>)
       92    0.000    0.000    0.002    0.000 interpreter.py:3133(_op_JUMP_IF)
       97    0.000    0.000    0.002    0.000 dispatcher.py:678(typeof_pyval)
     4970    0.002    0.000    0.002    0.000 templates.py:37(__init__)
      270    0.000    0.000    0.002    0.000 callconv.py:101(get_return_type)
        2    0.000    0.000    0.002    0.001 misc.py:1(<module>)
       76    0.000    0.000    0.002    0.000 context.py:404(resolve_static_getitem)
      461    0.000    0.000    0.002    0.000 _adapters.py:43(redent)
       39    0.000    0.000    0.002    0.000 templates.py:524(_validate_sigs)
       60    0.000    0.000    0.002    0.000 bytecode.py:630(from_function)
      183    0.000    0.000    0.002    0.000 module.py:89(get_global_variable)
       26    0.001    0.000    0.002    0.000 ir_utils.py:520(remove_dead_block)
        1    0.000    0.000    0.002    0.002 _tzpath.py:1(<module>)
       25    0.000    0.000    0.002    0.000 dataclasses.py:1204(dataclass)
     1218    0.001    0.000    0.002    0.000 ir.py:1144(__deepcopy__)
      124    0.000    0.000    0.002    0.000 dispatcher.py:44(__init__)
     1380    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
     1630    0.001    0.000    0.002    0.000 fromnumeric.py:48(_wrapfunc)
      307    0.001    0.000    0.002    0.000 interpreter.py:2358(op_LOAD_CONST)
    32756    0.002    0.000    0.002    0.000 multiarray.py:600(can_cast)
      591    0.000    0.000    0.002    0.000 instructions.py:419(__init__)
    32626    0.002    0.000    0.002    0.000 {method 'index' of 'tuple' objects}
    12722    0.002    0.000    0.002    0.000 _parser.py:240(__next)
       37    0.001    0.000    0.002    0.000 solar.py:526(nutation_calculation)
     2046    0.002    0.000    0.002    0.000 npytypes.py:523(__repr__)
       34    0.000    0.000    0.002    0.000 doccer.py:283(decorate)
        1    0.000    0.000    0.002    0.002 lowering.py:159(return_dynamic_exception)
      334    0.000    0.000    0.002    0.000 byteflow.py:1639(op_BINARY_OP)
    15244    0.002    0.000    0.002    0.000 templates.py:276(__init__)
    36780    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.002    0.002 callconv.py:722(return_dynamic_user_exc)
      187    0.000    0.000    0.002    0.000 module.py:237(_dispose)
      856    0.001    0.000    0.002    0.000 event.py:312(install_listener)
     3886    0.002    0.000    0.002    0.000 types.py:540(elements)
     2140    0.001    0.000    0.002    0.000 pathlib.py:536(__str__)
     1957    0.001    0.000    0.002    0.000 instructions.py:34(<listcomp>)
        1    0.000    0.000    0.002    0.002 callconv.py:629(set_dynamic_user_exc)
     2308    0.002    0.000    0.002    0.000 context.py:130(normalize_dict)
      112    0.000    0.000    0.002    0.000 typed_passes.py:960(<listcomp>)
       34    0.000    0.000    0.002    0.000 doccer.py:29(docformat)
       98    0.000    0.000    0.002    0.000 __init__.py:914(<genexpr>)
       14    0.000    0.000    0.002    0.000 rangeobj.py:26(range1_impl)
      308    0.000    0.000    0.002    0.000 builder.py:864(ret)
     1647    0.002    0.000    0.002    0.000 contextlib.py:482(push)
      480    0.000    0.000    0.002    0.000 instructions.py:316(__init__)
       55    0.000    0.000    0.002    0.000 pythonapi.py:323(err_set_none)
    31422    0.002    0.000    0.002    0.000 {method 'release' of '_thread.RLock' objects}
     1012    0.001    0.000    0.002    0.000 values.py:1141(__str__)
      101    0.002    0.000    0.002    0.000 __init__.py:48(create_string_buffer)
       14    0.000    0.000    0.002    0.000 functools.py:745(<listcomp>)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
      197    0.001    0.000    0.002    0.000 _format_impl.py:445(_write_array_header)
     7959    0.002    0.000    0.002    0.000 types.py:303(__eq__)
    22944    0.002    0.000    0.002    0.000 postproc.py:191(<genexpr>)
     1012    0.002    0.000    0.002    0.000 values.py:894(__init__)
      183    0.000    0.000    0.002    0.000 ffi.py:389(__exit__)
     2016    0.001    0.000    0.002    0.000 contextlib.py:534(_push_cm_exit)
     4542    0.002    0.000    0.002    0.000 enum.py:1507(_get_value)
    10423    0.001    0.000    0.002    0.000 <frozen os>:760(decode)
        6    0.000    0.000    0.002    0.000 ir_utils.py:1238(simplify_CFG)
     9275    0.002    0.000    0.002    0.000 context.py:61(__len__)
      294    0.001    0.000    0.002    0.000 byteflow.py:2276(get_outgoing_states)
       84    0.000    0.000    0.002    0.000 __init__.py:812(search)
     5172    0.001    0.000    0.002    0.000 numpy_support.py:395(<listcomp>)
     1239    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1424(_path_importer_cache)
     1425    0.001    0.000    0.002    0.000 fromnumeric.py:3582(round)
       52    0.000    0.000    0.002    0.000 models.py:625(<listcomp>)
       10    0.000    0.000    0.002    0.000 linecache.py:26(getline)
     5264    0.001    0.000    0.002    0.000 <frozen os>:697(__iter__)
       55    0.000    0.000    0.002    0.000 compiler.py:558(define_nopython_lowering_pipeline)
      480    0.001    0.000    0.002    0.000 instructions.py:334(descr)
       34    0.000    0.000    0.002    0.000 <frozen posixpath>:409(realpath)
    10344    0.002    0.000    0.002    0.000 lowering.py:307(typeof)
    11001    0.002    0.000    0.002    0.000 ffi.py:359(detach)
     6318    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
     4007    0.002    0.000    0.002    0.000 ir.py:921(__init__)
      444    0.000    0.000    0.002    0.000 functools.py:741(is_related)
        1    0.000    0.000    0.002    0.002 _at.py:1(<module>)
     3102    0.001    0.000    0.002    0.000 ir.py:1182(get)
        1    0.000    0.000    0.002    0.002 parallel.py:1(<module>)
       60    0.001    0.000    0.002    0.000 byteflow.py:241(propagate_phi_map)
      480    0.000    0.000    0.002    0.000 models.py:544(get_argument_type)
     1099    0.002    0.000    0.002    0.000 module.py:21(_fix_metadata_operands)
      287    0.000    0.000    0.002    0.000 interpreter.py:2419(op_LOAD_GLOBAL)
      598    0.002    0.000    0.002    0.000 {method 'close' of '_io.BufferedReader' objects}
     3714    0.002    0.000    0.002    0.000 dis.py:594(_unpack_opargs)
    11427    0.002    0.000    0.002    0.000 enum.py:1095(__new__)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
    13820    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
     8146    0.002    0.000    0.002    0.000 controlflow.py:103(add_node)
       76    0.000    0.000    0.002    0.000 interpreter.py:3217(op_POP_JUMP_FORWARD_IF_FALSE)
       57    0.000    0.000    0.002    0.000 controlflow.py:238(_idom)
      322    0.000    0.000    0.002    0.000 dylib.py:15(add_symbol)
   101/31    0.000    0.000    0.002    0.000 typing.py:1435(_determine_new_args)
4638/4361    0.002    0.000    0.002    0.000 types.py:178(__eq__)
     1501    0.001    0.000    0.002    0.000 ir.py:380(__init__)
      183    0.000    0.000    0.002    0.000 value.py:220(global_value_type)
     2434    0.001    0.000    0.002    0.000 ir.py:608(<genexpr>)
     6356    0.001    0.000    0.002    0.000 models.py:673(get_field_position)
       94    0.001    0.000    0.002    0.000 newpassmanagers.py:59(dump_refprune_stats)
        1    0.000    0.000    0.002    0.002 identities.py:1(<module>)
      426    0.001    0.000    0.002    0.000 templates.py:723(_get_jit_decorator)
1809/1808    0.001    0.000    0.002    0.000 context.py:766(unify_pairs)
     5474    0.001    0.000    0.002    0.000 analysis.py:145(<genexpr>)
        1    0.000    0.000    0.002    0.002 identities.py:45(<dictcomp>)
       20    0.000    0.000    0.002    0.000 _format_impl.py:780(read_array)
   101/31    0.000    0.000    0.002    0.000 typing.py:1464(_make_substitution)
        1    0.000    0.000    0.002    0.002 listobj.py:1(<module>)
      177    0.000    0.000    0.002    0.000 typeinfer.py:1390(get_state_token)
      604    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
      217    0.000    0.000    0.002    0.000 pythonapi.py:374(get_c_object)
      287    0.000    0.000    0.002    0.000 byteflow.py:496(op_LOAD_GLOBAL)
      183    0.000    0.000    0.002    0.000 targets.py:170(get_abi_size)
       55    0.000    0.000    0.002    0.000 pythonapi.py:1368(build_dynamic_excinfo_struct)
    38/34    0.000    0.000    0.002    0.000 <frozen posixpath>:418(_joinrealpath)
    30094    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
     6152    0.002    0.000    0.002    0.000 compiler_machinery.py:428(is_registered)
       60    0.000    0.000    0.002    0.000 executionengine.py:196(_raw_object_cache_getbuffer)
      173    0.000    0.000    0.002    0.000 _compiler.py:511(_compile_info)
    10805    0.002    0.000    0.002    0.000 ffi.py:342(__init__)
        7    0.000    0.000    0.002    0.000 cgutils.py:892(guard_memory_error)
      344    0.000    0.000    0.002    0.000 module.py:225(_get_metadata_lines)
        2    0.000    0.000    0.002    0.001 functions.py:215(get_loc)
      190    0.000    0.000    0.002    0.000 interpreter.py:2347(op_LOAD_ATTR)
        2    0.000    0.000    0.002    0.001 linalg.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _pep440.py:1(<module>)
     1323    0.001    0.000    0.002    0.000 <frozen posixpath>:140(basename)
        2    0.000    0.000    0.002    0.001 traceback.py:61(extract_tb)
     2325    0.001    0.000    0.002    0.000 <frozen _collections_abc>:771(get)
       18    0.000    0.000    0.002    0.000 npyimpl.py:722(generate)
        2    0.000    0.000    0.002    0.001 traceback.py:394(_extract_from_extended_frame_gen)
        1    0.000    0.000    0.002    0.002 patch_radiation.py:1(<module>)
      222    0.000    0.000    0.002    0.000 imputils.py:472(impl_ret_borrowed)
        2    0.000    0.000    0.002    0.001 wrappers.py:76(build_slow_loop_body)
    12274    0.002    0.000    0.002    0.000 context.py:22(__init__)
     2201    0.001    0.000    0.002    0.000 values.py:1192(_format_name)
       19    0.000    0.000    0.002    0.000 dataclasses.py:599(_frozen_get_del_attr)
      334    0.000    0.000    0.002    0.000 functions.py:270(augment)
       61    0.000    0.000    0.002    0.000 _internal.py:32(inner)
     1047    0.001    0.000    0.002    0.000 templates.py:97(__repr__)
        1    0.000    0.000    0.002    0.002 scanner.py:1(<module>)
      305    0.001    0.000    0.002    0.000 cgutils.py:44(make_bytearray)
     4423    0.001    0.000    0.002    0.000 compiler_machinery.py:27(__exit__)
      783    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
       10    0.000    0.000    0.002    0.000 persistence.py:461(_publish_artifact)
        2    0.000    0.000    0.002    0.001 functions.py:125(template_info)
       79    0.000    0.000    0.002    0.000 ir.py:1353(insert_after)
        2    0.000    0.000    0.002    0.001 templates.py:993(get_template_info)
      480    0.001    0.000    0.002    0.000 models.py:545(<listcomp>)
        1    0.000    0.000    0.002    0.002 inline_closurecall.py:1332(_fix_nested_array)
     4491    0.001    0.000    0.002    0.000 ir.py:1315(append)
     1374    0.000    0.000    0.002    0.000 context.py:605(insert_global)
      167    0.000    0.000    0.002    0.000 models.py:459(as_argument)
       56    0.000    0.000    0.002    0.000 callconv.py:380(build_excinfo_struct)
     2605    0.002    0.000    0.002    0.000 __init__.py:511(cast)
        1    0.000    0.000    0.002    0.002 charset.py:1(<module>)
     2911    0.001    0.000    0.002    0.000 castgraph.py:48(get)
        2    0.000    0.000    0.002    0.001 builder.py:1(<module>)
       47    0.000    0.000    0.002    0.000 typed_passes.py:195(run_pass)
      118    0.000    0.000    0.002    0.000 context.py:64(register)
      217    0.000    0.000    0.002    0.000 base.py:754(get_c_value)
        1    0.000    0.000    0.002    0.002 selectors.py:1(<module>)
    14393    0.002    0.000    0.002    0.000 functions.py:266(key)
      494    0.000    0.000    0.002    0.000 _weakrefset.py:85(add)
     2285    0.001    0.000    0.002    0.000 models.py:684(get_type)
       15    0.000    0.000    0.002    0.000 numbers.py:631(real_div_impl)
       36    0.000    0.000    0.002    0.000 npyimpl.py:305(_prepare_argument)
       14    0.000    0.000    0.002    0.000 ir.py:82(_raw_function_name)
        1    0.000    0.000    0.002    0.002 rasters.py:46(__init__)
      482    0.000    0.000    0.002    0.000 persistence.py:35(<lambda>)
        1    0.000    0.000    0.002    0.002 typedset.py:1(<module>)
    17074    0.002    0.000    0.002    0.000 containers.py:243(key)
       51    0.000    0.000    0.002    0.000 executionengine.py:178(_raw_object_cache_notify)
      762    0.000    0.000    0.002    0.000 containers.py:128(is_homogeneous)
        1    0.000    0.000    0.002    0.002 _decomp_qr.py:1(<module>)
      124    0.001    0.000    0.002    0.000 dispatcher.py:197(__init__)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
        1    0.000    0.000    0.002    0.002 listobject.py:1(<module>)
       14    0.001    0.000    0.002    0.000 engine.py:318(cylindric_wedge)
       46    0.000    0.000    0.002    0.000 cgutils.py:488(for_range)
      996    0.001    0.000    0.002    0.000 datetime.py:85(generic)
       53    0.002    0.000    0.002    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     4276    0.001    0.000    0.002    0.000 ir.py:1270(__init__)
       12    0.000    0.000    0.002    0.000 traceback.py:313(line)
       52    0.000    0.000    0.002    0.000 cpu.py:335(finalize)
     1123    0.002    0.000    0.002    0.000 extending.py:63(overload)
     1709    0.001    0.000    0.002    0.000 context.py:580(_insert_global)
      275    0.000    0.000    0.002    0.000 overrides.py:86(verify_matching_signatures)
  386/122    0.001    0.000    0.002    0.000 ssa.py:410(_find_def_from_top)
       90    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1411(_path_hooks)
       14    0.000    0.000    0.002    0.000 ir.py:69(_find_definition)
     4129    0.001    0.000    0.002    0.000 feedparser.py:127(__next__)
       23    0.000    0.000    0.002    0.000 overrides.py:184(decorator)
 1153/387    0.001    0.000    0.002    0.000 ir_utils.py:345(visit_vars_inner)
     3000    0.002    0.000    0.002    0.000 utils.py:334(<listcomp>)
     4839    0.002    0.000    0.002    0.000 {built-in method numpy.frombuffer}
      499    0.001    0.000    0.002    0.000 typing.py:168(_type_check)
       12    0.000    0.000    0.002    0.000 templates.py:1059(_init_once)
     5312    0.001    0.000    0.002    0.000 typeinfer.py:514(<genexpr>)
       38    0.000    0.000    0.002    0.000 cgutils.py:620(loop_nest)
        1    0.000    0.000    0.002    0.002 _tzpath.py:5(reset_tzpath)
    13458    0.002    0.000    0.002    0.000 ir.py:1336(terminator)
      210    0.000    0.000    0.002    0.000 interpreter.py:2320(op_STORE_FAST)
        4    0.000    0.000    0.002    0.000 sysconfig.py:722(get_config_var)
        9    0.000    0.000    0.002    0.000 typeconv.py:78(promote)
     2243    0.001    0.000    0.002    0.000 typing.py:1320(__setattr__)
        9    0.000    0.000    0.002    0.000 castgraph.py:125(promote)
       14    0.002    0.000    0.002    0.000 wall_shadows.py:107(_wall23)
        2    0.000    0.000    0.002    0.001 unicode.py:253(details)
      401    0.000    0.000    0.002    0.000 values.py:31(_escape_string)
        1    0.000    0.000    0.002    0.002 _logsumexp.py:1(<module>)
      300    0.001    0.000    0.002    0.000 typing.py:251(_collect_parameters)
        1    0.000    0.000    0.002    0.002 identities.py:56(<dictcomp>)
      6/5    0.000    0.000    0.002    0.000 sysconfig.py:642(get_config_vars)
        1    0.000    0.000    0.002    0.002 _decomp_qz.py:1(<module>)
       30    0.000    0.000    0.002    0.000 overloads.py:48(register_simple_overload)
       60    0.000    0.000    0.002    0.000 byteflow.py:197(_build_cfg)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
       65    0.000    0.000    0.002    0.000 pathlib.py:1230(exists)
     8475    0.002    0.000    0.002    0.000 bytecode.py:82(__init__)
     1433    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:125(release)
        2    0.000    0.000    0.002    0.001 templates.py:301(get_source_code_info)
    14875    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
       47    0.001    0.000    0.002    0.000 targetconfig.py:273(_make_compression_dictionary)
       55    0.000    0.000    0.002    0.000 pythonapi.py:282(err_clear)
       55    0.000    0.000    0.002    0.000 compiler.py:598(define_typed_pipeline)
       45    0.000    0.000    0.002    0.000 base.py:336(nrt)
     1433    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:100(acquire)
        2    0.000    0.000    0.002    0.001 utils.py:452(inner)
      133    0.000    0.000    0.002    0.000 base.py:526(get_constant_undef)
      829    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:173(__exit__)
      270    0.000    0.000    0.002    0.000 static_getitem.py:57(match)
        2    0.000    0.000    0.002    0.001 inspect.py:1231(getsourcelines)
        1    0.000    0.000    0.002    0.002 base.py:147(_load_global_helpers)
       25    0.002    0.000    0.002    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       36    0.000    0.000    0.002    0.000 npyimpl.py:69(__init__)
       86    0.000    0.000    0.002    0.000 executionengine.py:73(get_global_value_address)
     2557    0.001    0.000    0.002    0.000 typeinfer.py:913(__setitem__)
       38    0.000    0.000    0.002    0.000 cgutils.py:648(_loop_nest)
    14060    0.002    0.000    0.002    0.000 abstract.py:118(__str__)
    16482    0.002    0.000    0.002    0.000 byteflow.py:2328(in_with)
    11830    0.002    0.000    0.002    0.000 context.py:27(astuple)
      304    0.000    0.000    0.002    0.000 base.py:66(_best_signature)
      205    0.001    0.000    0.002    0.000 enum.py:242(__set_name__)
     6379    0.001    0.000    0.002    0.000 <frozen posixpath>:41(_get_sep)
      148    0.000    0.000    0.002    0.000 numbers.py:1289(float_to_float)
  691/688    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
        4    0.000    0.000    0.002    0.000 identities.py:30(check)
      854    0.001    0.000    0.002    0.000 functions.py:278(get_impl_key)
        1    0.000    0.000    0.002    0.002 contextvars.py:1(<module>)
      591    0.000    0.000    0.002    0.000 instructions.py:422(descr)
      158    0.000    0.000    0.002    0.000 packer.py:132(argument_types)
      136    0.000    0.000    0.002    0.000 templates.py:1009(make_intrinsic_template)
      358    0.001    0.000    0.002    0.000 typeinfer.py:1751(typeof_call)
        3    0.000    0.000    0.002    0.001 persistence.py:300(_acquire_locks)
      100    0.000    0.000    0.002    0.000 lowering.py:1409(<listcomp>)
       14    0.000    0.000    0.002    0.000 engine.py:385(Kup_veg_2015a)
     1446    0.001    0.000    0.002    0.000 analysis.py:630(rewrite_tuple_len)
        1    0.000    0.000    0.002    0.002 _decomp_cholesky.py:1(<module>)
       60    0.001    0.000    0.002    0.000 bytecode.py:308(_compute_lineno)
     2619    0.002    0.000    0.002    0.000 functions.py:66(__init__)
       48    0.000    0.000    0.002    0.000 numbers.py:1339(boolean_to_any)
      321    0.000    0.000    0.002    0.000 instructions.py:226(__init__)
      115    0.000    0.000    0.002    0.000 builtins.py:358(number_constructor)
       59    0.000    0.000    0.002    0.000 executionengine.py:84(add_module)
       39    0.000    0.000    0.002    0.000 base.py:1020(make_array)
        1    0.000    0.000    0.002    0.002 _pep440.py:285(Version)
        3    0.000    0.000    0.002    0.001 arrayobj.py:3146(array_shape)
      100    0.000    0.000    0.002    0.000 newpassmanagers.py:440(add_refprune_pass)
       46    0.000    0.000    0.002    0.000 pythonapi.py:330(err_write_unraisable)
      165    0.000    0.000    0.002    0.000 interpreter.py:2777(op_BINARY_SUBSCR)
        2    0.000    0.000    0.002    0.001 abc.py:1(<module>)
       47    0.000    0.000    0.002    0.000 targetconfig.py:243(summary)
      548    0.000    0.000    0.002    0.000 typeinfer.py:1106(lock_type)
     8843    0.002    0.000    0.002    0.000 ir.py:31(__init__)
      294    0.000    0.000    0.002    0.000 static_binop.py:14(match)
       55    0.000    0.000    0.002    0.000 compiler.py:365(_make_subtarget)
        6    0.000    0.000    0.002    0.000 arrayobj.py:4674(safecast_intp)
     1554    0.001    0.000    0.001    0.000 <frozen posixpath>:386(normpath)
        1    0.000    0.000    0.001    0.001 unicode_support.py:1(<module>)
     3987    0.001    0.000    0.001    0.000 common.py:9(_decode_string)
     1280    0.000    0.000    0.001    0.000 templates.py:1248(register)
       42    0.000    0.000    0.001    0.000 _format_impl.py:621(_read_array_header)
      175    0.000    0.000    0.001    0.000 callconv.py:779(_return_errcode_raw)
     1287    0.001    0.000    0.001    0.000 lowering.py:767(try_static_impl)
      541    0.001    0.000    0.001    0.000 templates.py:61(replace)
    11495    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.001    0.001 timezonefinder.py:130(__init__)
     5312    0.001    0.000    0.001    0.000 typeinfer.py:517(<genexpr>)
        1    0.000    0.000    0.001    0.001 bisect.py:1(<module>)
      252    0.000    0.000    0.001    0.000 _stride_tricks_impl.py:400(broadcast_to)
       24    0.000    0.000    0.001    0.000 engine.py:36(daylen)
        1    0.000    0.000    0.001    0.001 _special_matrices.py:1(<module>)
        1    0.000    0.000    0.001    0.001 arrayobj.py:1225(prepare)
       10    0.000    0.000    0.001    0.000 gdal.py:4487(Create)
      702    0.000    0.000    0.001    0.000 templates.py:1119(_resolve)
        5    0.000    0.000    0.001    0.000 callwrapper.py:197(get_env)
      440    0.000    0.000    0.001    0.000 cgutils.py:448(get_null_value)
       46    0.000    0.000    0.001    0.000 pythonapi.py:1144(string_from_string)
       15    0.000    0.000    0.001    0.000 ir_utils.py:1055(find_topo_order)
     4075    0.001    0.000    0.001    0.000 builder.py:241(position_at_end)
       15    0.000    0.000    0.001    0.000 typing.py:2910(__new__)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:197(create_nrt_module)
      294    0.001    0.000    0.001    0.000 interpreter.py:1543(_start_new_block)
      314    0.000    0.000    0.001    0.000 ir_utils.py:2092(resolve_func_from_module)
      723    0.001    0.000    0.001    0.000 <frozen genericpath>:69(commonprefix)
       47    0.000    0.000    0.001    0.000 postproc.py:235(remove_dels)
       23    0.001    0.000    0.001    0.000 {built-in method posix.rmdir}
      690    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:642(_classify_pyc)
       51    0.000    0.000    0.001    0.000 typeinfer.py:1323(get_function_types)
     1200    0.001    0.000    0.001    0.000 interpreter.py:66(assign)
        2    0.000    0.000    0.001    0.001 _helpers.py:1(<module>)
     6234    0.001    0.000    0.001    0.000 _parser.py:256(match)
       10    0.001    0.000    0.001    0.000 {built-in method osgeo._gdal.Driver_Create}
        1    0.000    0.000    0.001    0.001 _solvers.py:1(<module>)
      366    0.000    0.000    0.001    0.000 byteflow.py:2307(__init__)
     2586    0.001    0.000    0.001    0.000 npydecl.py:185(ufunc)
     7042    0.001    0.000    0.001    0.000 instructions.py:709(<listcomp>)
       86    0.000    0.000    0.001    0.000 auxfuncs.py:627(l_and)
        9    0.000    0.000    0.001    0.000 caching.py:581(_load_index)
        1    0.000    0.000    0.001    0.001 persistence.py:442(_validate_publication)
       82    0.000    0.000    0.001    0.000 interpreter.py:3051(op_RETURN_VALUE)
       58    0.001    0.000    0.001    0.000 untyped_passes.py:1685(run_pass)
3339/3279    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
      519    0.000    0.000    0.001    0.000 fromnumeric.py:2304(sum)
      157    0.000    0.000    0.001    0.000 numbers.py:626(real_mul_impl)
     3663    0.001    0.000    0.001    0.000 contextlib.py:539(_push_exit_callback)
       83    0.000    0.000    0.001    0.000 models.py:467(from_argument)
       19    0.000    0.000    0.001    0.000 __init__.py:821(lookup)
     5524    0.001    0.000    0.001    0.000 inspect.py:378(isfunction)
     4423    0.001    0.000    0.001    0.000 compiler_machinery.py:23(__enter__)
       60    0.000    0.000    0.001    0.000 interpreter.py:1517(init_first_block)
       12    0.001    0.000    0.001    0.000 feedparser.py:469(_parse_headers)
    13730    0.001    0.000    0.001    0.000 functions.py:310(<dictcomp>)
    16746    0.001    0.000    0.001    0.000 inspect.py:2722(name)
       30    0.000    0.000    0.001    0.000 cgutils.py:902(if_zero)
      294    0.001    0.000    0.001    0.000 byteflow.py:2456(__init__)
        7    0.000    0.000    0.001    0.000 enum.py:895(_convert_)
     3102    0.001    0.000    0.001    0.000 ir.py:1190(get_exact)
        2    0.000    0.000    0.001    0.001 readers.py:1(<module>)
       19    0.000    0.000    0.001    0.000 __init__.py:827(__init__)
        3    0.000    0.000    0.001    0.000 base.py:903(call_internal)
      102    0.000    0.000    0.001    0.000 base.py:341(subtarget)
        1    0.000    0.000    0.001    0.001 templates.py:1(<module>)
        3    0.000    0.000    0.001    0.000 {built-in method strptime}
     2586    0.001    0.000    0.001    0.000 ufunc_db.py:34(get_ufunc_info)
      252    0.001    0.000    0.001    0.000 _stride_tricks_impl.py:373(_broadcast_to)
     1729    0.001    0.000    0.001    0.000 module.py:148(add_global)
     3927    0.001    0.000    0.001    0.000 models.py:47(get_argument_type)
      373    0.001    0.000    0.001    0.000 sigutils.py:22(normalize_signature)
     1573    0.001    0.000    0.001    0.000 <frozen posixpath>:60(isabs)
      333    0.000    0.000    0.001    0.000 ssa.py:277(on_other)
        1    0.000    0.000    0.001    0.001 geometry.py:1(<module>)
     1822    0.000    0.000    0.001    0.000 packer.py:137(<genexpr>)
      103    0.000    0.000    0.001    0.000 value.py:165(linkage)
     2927    0.000    0.000    0.001    0.000 castgraph.py:65(__getitem__)
       53    0.000    0.000    0.001    0.000 ir.py:1525(copy)
        1    0.000    0.000    0.001    0.001 numbers.py:159(int_divmod_impl)
      343    0.000    0.000    0.001    0.000 target_extension.py:82(_get_local_target_checked)
      602    0.000    0.000    0.001    0.000 typeinfer.py:110(union)
        1    0.000    0.000    0.001    0.001 setobj.py:1(<module>)
     4880    0.001    0.000    0.001    0.000 ir.py:1118(is_temp)
       47    0.000    0.000    0.001    0.000 lowering.py:181(emit_environment_object)
        2    0.000    0.000    0.001    0.001 ir_utils.py:711(find_potential_aliases)
       51    0.000    0.000    0.001    0.000 pathlib.py:1036(open)
       43    0.000    0.000    0.001    0.000 serialize.py:52(dumps)
       47    0.000    0.000    0.001    0.000 targetconfig.py:258(_summary_args)
       55    0.000    0.000    0.001    0.000 base.py:298(declare_env_global)
      493    0.000    0.000    0.001    0.000 gdal.py:10500(__hash__)
      304    0.001    0.000    0.001    0.000 base.py:83(_sort_signatures)
        5    0.000    0.000    0.001    0.000 _version.py:1(<module>)
      121    0.001    0.000    0.001    0.000 inspect.py:3215(__str__)
      931    0.001    0.000    0.001    0.000 cpu.py:65(apply_target_attributes)
        1    0.000    0.000    0.001    0.001 arrayobj.py:986(prepare)
     2010    0.000    0.000    0.001    0.000 utils.py:718(get_hashable_key)
        1    0.000    0.000    0.001    0.001 _docscrape.py:112(NumpyDocString)
       60    0.000    0.000    0.001    0.000 byteflow.py:263(apply_changes)
        1    0.000    0.000    0.001    0.001 ffi.py:215(_importlib_resources_path_repl)
      212    0.000    0.000    0.001    0.000 targetconfig.py:216(inherit_if_not_set)
       26    0.001    0.000    0.001    0.000 {built-in method _pickle.loads}
     9264    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
        5    0.000    0.000    0.001    0.000 geometry.py:31(canonical_json)
        1    0.000    0.000    0.001    0.001 npyimpl.py:1(<module>)
      948    0.000    0.000    0.001    0.000 listdecl.py:114(generic)
      173    0.000    0.000    0.001    0.000 builder.py:539(not_)
       14    0.000    0.000    0.001    0.000 base.py:683(pair_first)
     3750    0.001    0.000    0.001    0.000 abstract.py:20(_autoincr)
       60    0.000    0.000    0.001    0.000 interpreter.py:764(peep_hole_list_to_tuple)
     7286    0.001    0.000    0.001    0.000 numpy_support.py:382(<genexpr>)
       14    0.000    0.000    0.001    0.000 gdal.py:13202(Open)
