Sat Sep 19 15:59:32 2026    reports/p7_profile_small_warmed_v1/warm_profile/worker.warm.pstats

         2943243 function calls (2819311 primitive calls) in 2.645 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _type_check_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:1038(_load_hole_registry)
        2    0.000    0.000    0.000    0.000 runtime.py:135(_cgroup_cpu_limit)
      113    0.000    0.000    0.000    0.000 inspect.py:3023(replace)
        2    0.000    0.000    0.000    0.000 transforms.py:538(find_ranges)
       20    0.000    0.000    0.000    0.000 array_exprs.py:33(match)
       66    0.000    0.000    0.000    0.000 copy.py:66(copy)
       67    0.000    0.000    0.000    0.000 builder.py:160(wrapped)
        2    0.000    0.000    0.000    0.000 PolygonCollection.py:26(PolygonCollectionBufferHasIdentifier)
      578    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        2    0.000    0.000    0.000    0.000 config.py:596(reload_config)
        2    0.000    0.000    0.000    0.000 util.py:37(BufferHasIdentifier)
        5    0.000    0.000    0.000    0.000 compat.py:56(import_numpy)
        1    0.000    0.000    0.000    0.000 c_ast.py:1(<module>)
      872    0.000    0.000    0.000    0.000 ir.py:198(with_lineno)
       89    0.000    0.000    0.000    0.000 enum.py:1514(__or__)
        2    0.000    0.000    0.000    0.000 util.py:25(GetBufferIdentifier)
      942    0.000    0.000    0.000    0.000 ufunc_db.py:34(get_ufunc_info)
        1    0.000    0.000    0.000    0.000 _format_impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dis.py:618(findlabels)
       16    0.000    0.000    0.000    0.000 typing.py:1400(__ror__)
      876    0.000    0.000    0.000    0.000 event.py:270(on_end)
      360    0.000    0.000    0.000    0.000 datetime.py:126(generic)
     2254    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       24    0.000    0.000    0.000    0.000 builder.py:320(if_else)
        1    0.000    0.000    0.000    0.000 arraydecl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ir_utils.py:1480(build_definitions)
     5502    0.000    0.000    0.000    0.000 event.py:108(kind)
      912    0.000    0.000    0.000    0.000 npydecl.py:185(ufunc)
        8    0.000    0.000    0.000    0.000 compiler_machinery.py:245(finalize)
        1    0.000    0.000    0.000    0.000 coverage_support.py:1(<module>)
       25    0.000    0.000    0.000    0.000 auxfuncs.py:635(l_or)
        1    0.000    0.000    0.000    0.000 pipeline.py:72(_dem_median)
        6    0.000    0.000    0.000    0.000 pythonapi.py:1354(unserialize)
     1120    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       20    0.000    0.000    0.000    0.000 lowering.py:412(pre_block)
      225    0.000    0.000    0.000    0.000 instructions.py:447(descr)
        1    0.000    0.000    0.000    0.000 _array_api_override.py:1(<module>)
      836    0.000    0.000    0.000    0.000 byteflow.py:2198(get_top_block)
        1    0.000    0.000    0.000    0.000 wbgt.py:511(isobaric_wet_bulb_temperature)
        1    0.000    0.000    0.000    0.000 osr.py:1682(ImportFromWkt)
        1    0.000    0.000    0.000    0.000 instructions.py:1(<module>)
      101    0.000    0.000    0.000    0.000 __init__.py:101(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:421(PercentStyle)
      348    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.SpatialReference_ImportFromWkt}
      850    0.000    0.000    0.000    0.000 bytecode.py:178(_unpack_opargs)
        8    0.000    0.000    0.000    0.000 gdal.py:9966(GetMaskFlags)
      869    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      156    0.000    0.000    0.000    0.000 typing.py:306(_deduplicate)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:1(<module>)
        6    0.000    0.000    0.000    0.000 pythonapi.py:857(gil_ensure)
       32    0.000    0.000    0.000    0.000 typing.py:1595(copy_with)
       82    0.000    0.000    0.000    0.000 npyimpl.py:688(_ufunc_db_function)
     3148    0.000    0.000    0.000    0.000 _utils.py:13(is_used)
        1    0.000    0.000    0.000    0.000 _add_docstring.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.Band_GetMaskFlags}
        6    0.000    0.000    0.000    0.000 __init__.py:173(search)
      172    0.000    0.000    0.000    0.000 ir.py:1212(redefine)
        1    0.000    0.000    0.000    0.000 c_parser.py:50(CParser)
       48    0.000    0.000    0.000    0.000 message.py:598(get_content_type)
        2    0.000    0.000    0.000    0.000 _strptime.py:564(_strptime_datetime)
        1    0.000    0.000    0.000    0.000 callconv.py:454(return_user_exc)
       86    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 dufunc.py:376(_install_ufunc_attributes)
       23    0.000    0.000    0.000    0.000 __init__.py:946(_normalized_name)
      146    0.000    0.000    0.000    0.000 builder.py:290(_branch_helper)
        1    0.000    0.000    0.000    0.000 abstract.py:1(<module>)
        2    0.000    0.000    0.000    0.000 untyped_passes.py:284(run_pass)
        2    0.000    0.000    0.000    0.000 sysconfig.py:634(get_path)
        8    0.000    0.000    0.000    0.000 compiler_machinery.py:369(dependency_analysis)
     1601    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 sysconfig.py:622(get_paths)
      320    0.000    0.000    0.000    0.000 shape_base.py:78(atleast_2d)
       24    0.000    0.000    0.000    0.000 pathlib.py:940(glob)
      207    0.000    0.000    0.000    0.000 typeconv.py:49(set_compatible)
      118    0.000    0.000    0.000    0.000 analysis.py:71(fix_point_progress)
       18    0.000    0.000    0.000    0.000 caching.py:197(__init__)
     1037    0.000    0.000    0.000    0.000 imputils.py:42(decorate)
       10    0.000    0.000    0.000    0.000 mathimpl.py:131(float_impl)
     5477    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
      152    0.000    0.000    0.000    0.000 inspect.py:2756(__str__)
       56    0.000    0.000    0.000    0.000 ssa.py:382(_find_def)
        1    0.000    0.000    0.000    0.000 gdal.py:8996(ExtendedDataType)
       40    0.000    0.000    0.000    0.000 typeinfer.py:184(__call__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:273(_expand_vars)
        2    0.000    0.000    0.000    0.000 _strptime.py:309(_strptime)
        1    0.000    0.000    0.000    0.000 _add_docstring.py:27(_parse_docstrings)
        1    0.000    0.000    0.000    0.000 externals.py:1(<module>)
       40    0.000    0.000    0.000    0.000 ir_utils.py:273(replace_vars_inner)
       14    0.000    0.000    0.000    0.000 base.py:439(insert_const_string)
      322    0.000    0.000    0.000    0.000 byteflow.py:393(op_CACHE)
       53    0.000    0.000    0.000    0.000 instructions.py:532(__init__)
     1701    0.000    0.000    0.000    0.000 _docscrape.py:156(__setitem__)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:732(partition)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
     1168    0.000    0.000    0.000    0.000 _docscrape.py:454(_str_header)
       50    0.000    0.000    0.000    0.000 builder.py:579(icmp_signed)
        1    0.000    0.000    0.000    0.000 special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        2    0.000    0.000    0.000    0.000 untyped_passes.py:140(run_pass)
        1    0.000    0.000    0.000    0.000 {method 'partition' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 mathimpl.py:98(call_fp_intrinsic)
      106    0.000    0.000    0.000    0.000 misc.py:87(maybe_literal)
      644    0.000    0.000    0.000    0.000 ir.py:921(__init__)
      184    0.000    0.000    0.000    0.000 instructions.py:34(<listcomp>)
      360    0.000    0.000    0.000    0.000 context.py:130(normalize_dict)
        6    0.000    0.000    0.000    0.000 callconv.py:782(_get_return_status)
      797    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        4    0.000    0.000    0.000    0.000 caching.py:764(_index_key)
       30    0.000    0.000    0.000    0.000 overloads.py:39(extract_template)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1687(<setcomp>)
      176    0.000    0.000    0.000    0.000 values.py:1095(_to_list)
1868/1848    0.000    0.000    0.000    0.000 byteflow.py:2402(_flatten_inst_regs)
       37    0.000    0.000    0.000    0.000 solar.py:771(sun_rigth_ascension_calculation)
     1498    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
       33    0.000    0.000    0.000    0.000 numbers.py:1289(float_to_float)
   240/40    0.000    0.000    0.000    0.000 ir_utils.py:345(visit_vars_inner)
       79    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
     2587    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        2    0.000    0.000    0.000    0.000 mathimpl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zone_names.py:96(<listcomp>)
       22    0.000    0.000    0.000    0.000 inline_closurecall.py:1498(inline_array)
        2    0.000    0.000    0.000    0.000 interpreter.py:509(peep_hole_call_function_ex_to_call_function_kw)
      180    0.000    0.000    0.000    0.000 ssa.py:363(on_other)
     2081    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       98    0.000    0.000    0.000    0.000 targetconfig.py:57(top_or_none)
      502    0.000    0.000    0.000    0.000 types.py:31(__ne__)
      397    0.000    0.000    0.000    0.000 typing.py:1310(__getattr__)
        1    0.000    0.000    0.000    0.000 message.py:141(Message)
       28    0.000    0.000    0.000    0.000 analysis.py:96(liveness)
        1    0.000    0.000    0.000    0.000 polygon_array.py:489(_build_union_bounds)
        1    0.000    0.000    0.000    0.000 externals.py:108(install)
      954    0.000    0.000    0.000    0.000 ir.py:719(__init__)
        3    0.000    0.000    0.000    0.000 visibility_native.py:70(__init__)
        2    0.000    0.000    0.000    0.000 analysis.py:593(rewrite_semantic_constants)
        1    0.000    0.000    0.000    0.000 __init__.py:149(EntryPoint)
        1    0.000    0.000    0.000    0.000 externals.py:124(_do_install)
     1024    0.000    0.000    0.000    0.000 typeinfer.py:514(<genexpr>)
      802    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
       37    0.000    0.000    0.000    0.000 solar.py:720(true_obliquity_calculation)
        1    0.000    0.000    0.000    0.000 _osx_support.py:178(_supports_universal_builds)
       12    0.000    0.000    0.000    0.000 interpreter.py:3217(op_POP_JUMP_FORWARD_IF_FALSE)
     2867    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      442    0.000    0.000    0.000    0.000 ir.py:1182(get)
        2    0.000    0.000    0.000    0.000 lowering.py:295(setup_function)
        1    0.000    0.000    0.000    0.000 _osx_support.py:117(_get_system_version_tuple)
     3172    0.000    0.000    0.000    0.000 abstract.py:118(__str__)
      336    0.000    0.000    0.000    0.000 listdecl.py:90(generic)
     1974    0.000    0.000    0.000    0.000 ssa.py:377(<listcomp>)
     3452    0.000    0.000    0.000    0.000 bytecode.py:330(__getitem__)
     1549    0.000    0.000    0.000    0.000 _parser.py:83(groups)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
      574    0.000    0.000    0.000    0.000 ir.py:1103(__init__)
      431    0.000    0.000    0.000    0.000 warnings.py:488(__exit__)
       12    0.000    0.000    0.000    0.000 interpreter.py:3133(_op_JUMP_IF)
        1    0.000    0.000    0.000    0.000 _osx_support.py:86(_get_system_version)
        3    0.000    0.000    0.000    0.000 visibility_native.py:32(_digest_manifest)
      336    0.000    0.000    0.000    0.000 setdecl.py:79(generic)
      483    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      243    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
        4    0.000    0.000    0.000    0.000 ir_utils.py:439(remove_dels)
      512    0.000    0.000    0.000    0.000 functions.py:66(__init__)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 controlflow.py:270(backbone)
        1    0.000    0.000    0.000    0.000 random_methods.py:1(<module>)
       66    0.000    0.000    0.000    0.000 decorators.py:199(_jit)
      106    0.000    0.000    0.000    0.000 builder.py:281(goto_entry_block)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
       43    0.000    0.000    0.000    0.000 values.py:810(descr)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2382(_IPv6Constants)
      686    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      836    0.000    0.000    0.000    0.000 byteflow.py:2320(is_in_exception)
        1    0.000    0.000    0.000    0.000 _strptime.py:261(compile)
       28    0.000    0.000    0.000    0.000 __init__.py:581(<genexpr>)
       32    0.000    0.000    0.000    0.000 module.py:176(global_variables)
        9    0.000    0.000    0.000    0.000 traceback.py:346(_walk_tb_with_full_positions)
     1024    0.000    0.000    0.000    0.000 typeinfer.py:517(<genexpr>)
       43    0.000    0.000    0.000    0.000 values.py:798(__init__)
      215    0.000    0.000    0.000    0.000 builder.py:357(_set_terminator)
     3912    0.000    0.000    0.000    0.000 context.py:728(<lambda>)
       18    0.000    0.000    0.000    0.000 caching.py:142(get_suitable_cache_subpath)
       35    0.000    0.000    0.000    0.000 ipaddress.py:2306(__init__)
      243    0.000    0.000    0.000    0.000 _docscrape.py:531(_str_index)
     2953    0.000    0.000    0.000    0.000 abstract.py:93(__init__)
        2    0.000    0.000    0.000    0.000 controlflow.py:234(_post_doms)
        7    0.000    0.000    0.000    0.000 traceback.py:360(_get_code_position)
       16    0.000    0.000    0.000    0.000 typing.py:1830(__class_getitem__)
      144    0.000    0.000    0.000    0.000 typeconv.py:60(set_unsafe_convert)
        1    0.000    0.000    0.000    0.000 strings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1(<module>)
        6    0.000    0.000    0.000    0.000 analysis.py:313(find_branches)
       36    0.000    0.000    0.000    0.000 message.py:622(get_content_maintype)
      139    0.000    0.000    0.000    0.000 _compiler.py:388(<listcomp>)
        2    0.000    0.000    0.000    0.000 controlflow.py:580(_find_post_dominators)
       41    0.000    0.000    0.000    0.000 module.py:248(_dispose)
        1    0.000    0.000    0.000    0.000 npdatetime_helpers.py:1(<module>)
        3    0.000    0.000    0.000    0.000 visibility_native.py:28(_canonical)
      462    0.000    0.000    0.000    0.000 visibility_native.py:76(<genexpr>)
     5034    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        8    0.000    0.000    0.000    0.000 npyfuncs.py:688(np_real_log_impl)
        1    0.000    0.000    0.000    0.000 callconv.py:397(set_static_user_exc)
     2858    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       13    0.000    0.000    0.000    0.000 traceback.py:916(format)
     1752    0.000    0.000    0.000    0.000 event.py:138(is_start)
        4    0.000    0.000    0.000    0.000 codegen.py:1298(magic_tuple)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      200    0.000    0.000    0.000    0.000 ir.py:380(__init__)
       10    0.000    0.000    0.000    0.000 npyimpl.py:711(__init__)
        2    0.000    0.000    0.000    0.000 base.py:412(declare_function)
     3024    0.000    0.000    0.000    0.000 postproc.py:191(<genexpr>)
     2721    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       20    0.000    0.000    0.000    0.000 abstract.py:177(__call__)
        1    0.000    0.000    0.000    0.000 imputils.py:1(<module>)
     3907    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
     1120    0.000    0.000    0.000    0.000 inspect.py:378(isfunction)
       82    0.000    0.000    0.000    0.000 byteflow.py:523(op_LOAD_CONST)
      792    0.000    0.000    0.000    0.000 datetime.py:90(<genexpr>)
        7    0.000    0.000    0.000    0.000 callconv.py:806(get_function_type)
        2    0.000    0.000    0.000    0.000 ufuncbuilder.py:240(_suppress_deprecation_warning_nopython_not_supplied)
       18    0.000    0.000    0.000    0.000 <frozen os>:200(makedirs)
        1    0.000    0.000    0.000    0.000 _text.py:1(<module>)
     1132    0.000    0.000    0.000    0.000 context.py:61(__len__)
      332    0.000    0.000    0.000    0.000 types.py:164(__init__)
       51    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
     1710    0.000    0.000    0.000    0.000 _array_api.py:673(_render)
        2    0.000    0.000    0.000    0.000 packer.py:1(<module>)
      243    0.000    0.000    0.000    0.000 extending.py:230(overload_method)
       26    0.000    0.000    0.000    0.000 builder.py:597(fcmp_ordered)
     2115    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      180    0.000    0.000    0.000    0.000 functions.py:278(get_impl_key)
      512    0.000    0.000    0.000    0.000 utils.py:334(<listcomp>)
       50    0.000    0.000    0.000    0.000 builder.py:974(extract_value)
        1    0.000    0.000    0.000    0.000 generator_core.py:1(<module>)
       12    0.000    0.000    0.000    0.000 feedparser.py:182(close)
        1    0.000    0.000    0.000    0.000 executionengine.py:35(check_jit_execution)
      380    0.000    0.000    0.000    0.000 _parser.py:453(_uniq)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        3    0.000    0.000    0.000    0.000 rangeobj.py:23(make_range_impl)
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
       44    0.000    0.000    0.000    0.000 compiler_machinery.py:418(make_festive)
       51    0.000    0.000    0.000    0.000 inspect.py:1943(_signature_get_user_defined_method)
      528    0.000    0.000    0.000    0.000 dis.py:594(_unpack_opargs)
       51    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        2    0.000    0.000    0.000    0.000 sysconfig.py:197(_safe_realpath)
        4    0.000    0.000    0.000    0.000 _version.py:53(__init__)
      684    0.000    0.000    0.000    0.000 cffi_utils.py:29(is_ffi_instance)
       41    0.000    0.000    0.000    0.000 typing.py:866(__init__)
        6    0.000    0.000    0.000    0.000 pythonapi.py:323(err_set_none)
     1366    0.000    0.000    0.000    0.000 lowering.py:307(typeof)
      152    0.000    0.000    0.000    0.000 lowering.py:762(cast_result)
        7    0.000    0.000    0.000    0.000 module.py:145(data_layout)
      226    0.000    0.000    0.000    0.000 interpreter.py:66(assign)
      794    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       10    0.000    0.000    0.000    0.000 base.py:518(get_constant)
       67    0.000    0.000    0.000    0.000 instructions.py:419(__init__)
      112    0.000    0.000    0.000    0.000 values.py:785(__init__)
       11    0.000    0.000    0.000    0.000 dataclasses.py:1149(_add_slots)
        1    0.000    0.000    0.000    0.000 gdal.py:12965(AllRegister)
   378/64    0.000    0.000    0.000    0.000 ast.py:84(_convert)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
      876    0.000    0.000    0.000    0.000 event.py:265(on_start)
       41    0.000    0.000    0.000    0.000 pathlib.py:1298(is_symlink)
       10    0.000    0.000    0.000    0.000 codegen.py:1410(set_env)
       16    0.000    0.000    0.000    0.000 extending.py:280(make_attribute_wrapper)
      375    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.AllRegister}
        2    0.000    0.000    0.000    0.000 targetconfig.py:291(get_mangle_string)
        6    0.000    0.000    0.000    0.000 pythonapi.py:305(raise_object)
     2098    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      258    0.000    0.000    0.000    0.000 misc.py:124(__init__)
       10    0.000    0.000    0.000    0.000 itanium_mangler.py:107(mangle_identifier)
        2    0.000    0.000    0.000    0.000 compiler.py:634(define_untyped_pipeline)
      158    0.000    0.000    0.000    0.000 typeinfer.py:1757(typeof_intrinsic_call)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _strptime.py:238(pattern)
  192/163    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._load_from_filelike}
        2    0.000    0.000    0.000    0.000 untyped_passes.py:425(run_pass)
        1    0.000    0.000    0.000    0.000 npytypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:74(_define_nrt_decref)
     2202    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       12    0.000    0.000    0.000    0.000 base.py:584(get_getattr)
        3    0.000    0.000    0.000    0.000 gettext.py:616(gettext)
       84    0.000    0.000    0.000    0.000 __init__.py:848(search)
        3    0.000    0.000    0.000    0.000 rangeobj.py:179(make_range_attr)
        3    0.000    0.000    0.000    0.000 gettext.py:578(dgettext)
        2    0.000    0.000    0.000    0.000 analysis.py:664(find_literally_calls)
        6    0.000    0.000    0.000    0.000 pythonapi.py:869(gil_release)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1539(find_distributions)
       59    0.000    0.000    0.000    0.000 __init__.py:877(normalize)
      797    0.000    0.000    0.000    0.000 _virtualenv.py:51(find_spec)
       32    0.000    0.000    0.000    0.000 module.py:237(_dispose)
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
      371    0.000    0.000    0.000    0.000 enum.py:828(__setattr__)
       23    0.000    0.000    0.000    0.000 __init__.py:795(joinpath)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
       39    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
       17    0.000    0.000    0.000    0.000 callconv.py:161(_get_arg_packer)
       14    0.000    0.000    0.000    0.000 cgutils.py:807(is_scalar_zero)
        2    0.000    0.000    0.000    0.000 funcdesc.py:187(from_specialized_function)
      308    0.000    0.000    0.000    0.000 ir.py:596(<genexpr>)
        4    0.000    0.000    0.000    0.000 controlflow.py:461(_find_immediate_dominators)
        3    0.000    0.000    0.000    0.000 gettext.py:519(translation)
       27    0.000    0.000    0.000    0.000 inspect.py:2257(p)
       97    0.000    0.000    0.000    0.000 instructions.py:140(<listcomp>)
       20    0.000    0.000    0.000    0.000 static_binop.py:14(match)
        6    0.000    0.000    0.000    0.000 context.py:76(free)
       51    0.000    0.000    0.000    0.000 contextlib.py:502(enter_context)
        2    0.000    0.000    0.000    0.000 funcdesc.py:166(_from_python_function)
       36    0.000    0.000    0.000    0.000 pathlib.py:757(joinpath)
     2528    0.000    0.000    0.000    0.000 typing.py:1381(<genexpr>)
      175    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
        2    0.000    0.000    0.000    0.000 runtime.py:84(_cgroup_paths)
       70    0.000    0.000    0.000    0.000 functools.py:852(register)
      330    0.000    0.000    0.000    0.000 pathlib.py:523(_format_parsed_parts)
       28    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
       41    0.000    0.000    0.000    0.000 pathlib.py:1158(lstat)
     3266    0.000    0.000    0.000    0.000 ir.py:279(__contains__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1569(_IPv4Constants)
       17    0.000    0.000    0.000    0.000 base.py:319(get_arg_packer)
        6    0.000    0.000    0.000    0.000 typeinfer.py:1390(get_state_token)
      826    0.000    0.000    0.000    0.000 ir.py:1118(is_temp)
        1    0.000    0.000    0.000    0.000 geometry.py:178(key_for)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:1(<module>)
      943    0.000    0.000    0.000    0.000 ufunc_db.py:20(_lazy_init_db)
     4095    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        3    0.000    0.000    0.000    0.000 argparse.py:1424(add_argument)
     2276    0.000    0.000    0.000    0.000 functions.py:310(<dictcomp>)
        2    0.000    0.000    0.000    0.000 typeconv.py:90(safe)
      207    0.000    0.000    0.000    0.000 values.py:993(<genexpr>)
       14    0.000    0.000    0.000    0.000 cgutils.py:796(_scalar_pred_against_zero)
        1    0.000    0.000    0.000    0.000 polynomial_functions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 gettext.py:479(find)
      135    0.000    0.000    0.000    0.000 _internal.py:853(_ufunc_doc_signature_formatter)
      548    0.000    0.000    0.000    0.000 ir.py:1315(append)
        2    0.000    0.000    0.000    0.000 sysconfig.py:265(_extend_dict)
        1    0.000    0.000    0.000    0.000 enumdecl.py:1(<module>)
     1118    0.000    0.000    0.000    0.000 analysis.py:74(<genexpr>)
       18    0.000    0.000    0.000    0.000 tempfile.py:154(__next__)
       71    0.000    0.000    0.000    0.000 inspect.py:1437(formatannotation)
        1    0.000    0.000    0.000    0.000 eh.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1070(write_text)
        2    0.000    0.000    0.000    0.000 funcdesc.py:38(__init__)
        1    0.000    0.000    0.000    0.000 difflib.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1323(get_function_types)
     1177    0.000    0.000    0.000    0.000 _utils.py:71(_stringify_metadata)
      512    0.000    0.000    0.000    0.000 templates.py:288(get_impl_key)
        1    0.000    0.000    0.000    0.000 target_extension.py:1(<module>)
       66    0.000    0.000    0.000    0.000 target_extension.py:76(resolve_dispatcher_from_str)
     1837    0.000    0.000    0.000    0.000 functions.py:253(<genexpr>)
     2555    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      395    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
       14    0.000    0.000    0.000    0.000 __init__.py:805(zip_children)
       37    0.000    0.000    0.000    0.000 solar.py:784(sun_geocentric_declination_calculation)
       62    0.000    0.000    0.000    0.000 typing.py:350(_flatten_literal_params)
        2    0.000    0.000    0.000    0.000 numeric.py:170(ones)
      233    0.000    0.000    0.000    0.000 _parser.py:316(_class_escape)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1502(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method time.gmtime}
       15    0.000    0.000    0.000    0.000 typing.py:2893(<dictcomp>)
      100    0.000    0.000    0.000    0.000 types.py:429(format_constant)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1(<module>)
     2721    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 argparse.py:1342(__init__)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ssa.py:101(_iterated_domfronts)
      310    0.000    0.000    0.000    0.000 typeinfer.py:913(__setitem__)
      146    0.000    0.000    0.000    0.000 lowering.py:1502(getvar)
        5    0.000    0.000    0.000    0.000 overloads.py:177(register_reflected_overload)
      131    0.000    0.000    0.000    0.000 dataclasses.py:827(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1421(serialize_object)
       61    0.000    0.000    0.000    0.000 _internal.py:15(get_xp)
      105    0.000    0.000    0.000    0.000 dataclasses.py:664(_is_type)
        1    0.000    0.000    0.000    0.000 utils.py:687(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.AsyncReader_swigregister}
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 gdal.py:4409(GetDescription)
      186    0.000    0.000    0.000    0.000 typing.py:942(_is_unpacked_typevartuple)
       14    0.000    0.000    0.000    0.000 __init__.py:897(find_distributions)
       17    0.000    0.000    0.000    0.000 packer.py:73(__init__)
      674    0.000    0.000    0.000    0.000 abstract.py:28(_on_type_disposal)
      442    0.000    0.000    0.000    0.000 values.py:575(function_type)
      215    0.000    0.000    0.000    0.000 values.py:1192(_format_name)
     1252    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pydoc.py:480(Doc)
       22    0.000    0.000    0.000    0.000 pathlib.py:703(relative_to)
       54    0.000    0.000    0.000    0.000 event.py:436(on_exit)
        8    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.MajorObject_GetDescription}
