Sat Sep 19 16:22:50 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_distinct_variant/small_v1/profile/worker.pstats

         7198627 function calls (6895792 primitive calls) in 4.379 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      493    0.000    0.000    0.001    0.000 gdal.py:10500(__hash__)
        1    0.000    0.000    0.001    0.001 _special_matrices.py:1(<module>)
    25187    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
        3    0.000    0.000    0.001    0.000 pythonapi.py:203(emit_environment_sentry)
        1    0.000    0.000    0.001    0.001 boxing.py:410(box_array)
     1708    0.001    0.000    0.001    0.000 ir.py:596(<genexpr>)
     2927    0.000    0.000    0.001    0.000 castgraph.py:65(__getitem__)
       23    0.001    0.000    0.001    0.000 {built-in method posix.rmdir}
        4    0.000    0.000    0.001    0.000 numbers.py:1(<module>)
       13    0.001    0.000    0.001    0.000 interpreter.py:509(peep_hole_call_function_ex_to_call_function_kw)
       86    0.000    0.000    0.001    0.000 auxfuncs.py:627(l_and)
     1081    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       50    0.000    0.000    0.001    0.000 ir.py:1353(insert_after)
       95    0.000    0.000    0.001    0.000 {method 'index' of 'list' objects}
        7    0.000    0.000    0.001    0.000 enum.py:895(_convert_)
        5    0.000    0.000    0.001    0.000 _version.py:1(<module>)
    19390    0.001    0.000    0.001    0.000 ir.py:279(__contains__)
     1353    0.001    0.000    0.001    0.000 warnings.py:467(__enter__)
      203    0.000    0.000    0.001    0.000 copy.py:66(copy)
     2851    0.001    0.000    0.001    0.000 byteflow.py:2198(get_top_block)
      127    0.000    0.000    0.001    0.000 lowering.py:834(_cast_var)
       16    0.000    0.000    0.001    0.000 pythonapi.py:1368(build_dynamic_excinfo_struct)
     7375    0.001    0.000    0.001    0.000 analysis.py:74(<genexpr>)
     1281    0.001    0.000    0.001    0.000 byteflow.py:2036(__hash__)
        1    0.000    0.000    0.001    0.001 visibility_compiled.py:1(<module>)
       20    0.000    0.000    0.001    0.000 itanium_mangler.py:163(mangle_args)
        1    0.000    0.000    0.001    0.001 ffi.py:215(_importlib_resources_path_repl)
        2    0.000    0.000    0.001    0.001 numbers.py:129(_int_divmod_impl)
       24    0.000    0.000    0.001    0.000 dataclasses.py:588(_repr_fn)
        1    0.000    0.000    0.001    0.001 persistence.py:519(<listcomp>)
       13    0.000    0.000    0.001    0.000 untyped_passes.py:140(run_pass)
       20    0.000    0.000    0.001    0.000 itanium_mangler.py:167(<listcomp>)
      116    0.000    0.000    0.001    0.000 module.py:189(functions)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1381(make_dataclass)
       97    0.000    0.000    0.001    0.000 base.py:518(get_constant)
        5    0.000    0.000    0.001    0.000 geometry.py:31(canonical_json)
        1    0.000    0.000    0.001    0.001 npyimpl.py:1(<module>)
   162/58    0.000    0.000    0.001    0.000 itanium_mangler.py:127(mangle_type_or_value)
      304    0.000    0.000    0.001    0.000 typeinfer.py:1103(copy_type)
       28    0.000    0.000    0.001    0.000 cgutils.py:902(if_zero)
       39    0.000    0.000    0.001    0.000 analysis.py:313(find_branches)
     1172    0.001    0.000    0.001    0.000 traceback.py:233(clear_frames)
        1    0.000    0.000    0.001    0.001 _decomp_schur.py:1(<module>)
       24    0.000    0.000    0.001    0.000 patch_radiation.py:530(_model2)
      320    0.001    0.000    0.001    0.000 enum.py:367(__setitem__)
      119    0.000    0.000    0.001    0.000 pathlib.py:927(iterdir)
      516    0.000    0.000    0.001    0.000 values.py:785(__init__)
       14    0.001    0.000    0.001    0.000 {built-in method osgeo._gdal.Open}
     2070    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       21    0.000    0.000    0.001    0.000 callconv.py:782(_get_return_status)
        4    0.000    0.000    0.001    0.000 static_raise.py:39(_try_infer_constant)
      291    0.000    0.000    0.001    0.000 itanium_mangler.py:63(_escape_string)
     7191    0.001    0.000    0.001    0.000 _utils.py:71(_stringify_metadata)
       92    0.001    0.000    0.001    0.000 array_exprs.py:33(match)
    16883    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       46    0.000    0.000    0.001    0.000 builtins.py:358(number_constructor)
      199    0.000    0.000    0.001    0.000 builder.py:160(wrapped)
    17425    0.001    0.000    0.001    0.000 multiarray.py:600(can_cast)
     1356    0.001    0.000    0.001    0.000 ufunc_db.py:34(get_ufunc_info)
       13    0.000    0.000    0.001    0.000 controlflow.py:312(topo_sort)
        1    0.000    0.000    0.001    0.001 _common.py:17(files)
       32    0.000    0.000    0.001    0.000 npyimpl.py:69(__init__)
        2    0.000    0.000    0.001    0.001 util.py:1(<module>)
       13    0.000    0.000    0.001    0.000 untyped_passes.py:425(run_pass)
     1189    0.001    0.000    0.001    0.000 {method 'expandtabs' of 'str' objects}
      550    0.000    0.000    0.001    0.000 _inspect.py:97(getargspec)
        1    0.000    0.000    0.001    0.001 _common.py:59(from_package)
        1    0.000    0.000    0.001    0.001 visibility.py:1(<module>)
       25    0.000    0.000    0.001    0.000 dataclasses.py:624(_cmp_fn)
        1    0.000    0.000    0.001    0.001 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.001    0.001 _adapters.py:151(_native)
      344    0.000    0.000    0.001    0.000 enum.py:1525(__and__)
       13    0.000    0.000    0.001    0.000 analysis.py:593(rewrite_semantic_constants)
        1    0.000    0.000    0.001    0.001 _adapters.py:146(_reader)
       13    0.000    0.000    0.001    0.000 analysis.py:664(find_literally_calls)
        1    0.000    0.000    0.001    0.001 pydoc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 typedobjectutils.py:123(_get_incref_decref)
      325    0.000    0.000    0.001    0.000 event.py:436(on_exit)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1136(get_resource_reader)
     2712    0.001    0.000    0.001    0.000 numpy_support.py:395(<listcomp>)
       26    0.000    0.000    0.001    0.000 typing.py:1397(__or__)
        1    0.000    0.000    0.001    0.001 _npyio_impl.py:1118(loadtxt)
      146    0.000    0.000    0.001    0.000 cgutils.py:437(add_global_variable)
      391    0.001    0.000    0.001    0.000 numeric.py:97(zeros_like)
      533    0.000    0.000    0.001    0.000 ir.py:1212(redefine)
     2086    0.001    0.000    0.001    0.000 templates.py:37(__init__)
      320    0.000    0.000    0.001    0.000 enum.py:1514(__or__)
      287    0.000    0.000    0.001    0.000 typing.py:1279(__init__)
    12027    0.001    0.000    0.001    0.000 bytecode.py:330(__getitem__)
       86    0.000    0.000    0.001    0.000 npydecl.py:314(register_numpy_ufunc)
     2919    0.001    0.000    0.001    0.000 bytecode.py:178(_unpack_opargs)
        1    0.000    0.000    0.001    0.001 ground_view.py:1(<module>)
      690    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
     2991    0.001    0.000    0.001    0.000 ir.py:1270(__init__)
     1614    0.000    0.000    0.001    0.000 targetconfig.py:75(__len__)
      916    0.001    0.000    0.001    0.000 containers.py:233(__init__)
       10    0.000    0.000    0.001    0.000 packer.py:104(from_arguments)
        1    0.000    0.000    0.001    0.001 _npyio_impl.py:861(_read)
     1950    0.001    0.000    0.001    0.000 gdal_array.py:390(_to_primitive_type)
       24    0.001    0.000    0.001    0.000 wbgt.py:716(black_globe_temperature)
      238    0.000    0.000    0.001    0.000 containers.py:170(_make_homogeneous_tuple)
       11    0.000    0.000    0.001    0.000 base.py:336(nrt)
      744    0.001    0.000    0.001    0.000 typeinfer.py:509(<listcomp>)
        1    0.000    0.000    0.001    0.001 _procrustes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _docscrape.py:112(NumpyDocString)
      484    0.000    0.000    0.001    0.000 builder.py:290(_branch_helper)
     9254    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       13    0.000    0.000    0.001    0.000 dis.py:618(findlabels)
     5745    0.001    0.000    0.001    0.000 templates.py:276(__init__)
        1    0.000    0.000    0.001    0.001 case.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _polynomial_impl.py:1(<module>)
      519    0.000    0.000    0.001    0.000 fromnumeric.py:66(_wrapreduction)
       69    0.000    0.000    0.001    0.000 lowering.py:866(normal_handler)
     1579    0.000    0.000    0.001    0.000 context.py:510(is_for_this_target)
     6495    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
        1    0.000    0.000    0.001    0.001 chebyshev.py:1(<module>)
     5755    0.001    0.000    0.001    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     4129    0.001    0.000    0.001    0.000 feedparser.py:77(readline)
  785/246    0.001    0.000    0.001    0.000 ir_utils.py:345(visit_vars_inner)
5433/5154    0.001    0.000    0.001    0.000 byteflow.py:2402(_flatten_inst_regs)
      116    0.000    0.000    0.001    0.000 module.py:248(_dispose)
      397    0.000    0.000    0.001    0.000 ir.py:1112(__repr__)
        1    0.000    0.000    0.001    0.001 cpu.py:53(init)
        1    0.000    0.000    0.001    0.001 mathdecl.py:1(<module>)
        4    0.000    0.000    0.001    0.000 wrappers.py:250(__init__)
       31    0.000    0.000    0.001    0.000 typing.py:1684(copy_with)
       84    0.000    0.000    0.001    0.000 engine.py:352(TsWaveDelay_2015a)
       20    0.001    0.000    0.001    0.000 {built-in method numpy.fromfile}
       28    0.001    0.000    0.001    0.000 engine.py:718(diffusefraction)
      744    0.000    0.000    0.001    0.000 lowering.py:1502(getvar)
      383    0.000    0.000    0.001    0.000 instructions.py:140(<listcomp>)
       48    0.001    0.000    0.001    0.000 doccer.py:225(indentcount_lines)
     1111    0.001    0.000    0.001    0.000 _docscrape.py:188(_strip)
     4854    0.001    0.000    0.001    0.000 _parser.py:176(append)
       83    0.000    0.000    0.001    0.000 interpreter.py:2561(op_CALL)
      407    0.000    0.000    0.001    0.000 cgutils.py:160(__setattr__)
        1    0.000    0.000    0.001    0.001 numerictypes.py:1(<module>)
     1356    0.001    0.000    0.001    0.000 numpy_support.py:376(<listcomp>)
       10    0.000    0.000    0.001    0.000 packer.py:109(<listcomp>)
     7254    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
       15    0.000    0.000    0.001    0.000 callconv.py:818(decorate_function)
     1353    0.001    0.000    0.001    0.000 warnings.py:488(__exit__)
     1812    0.000    0.000    0.001    0.000 copy.py:264(<genexpr>)
       21    0.000    0.000    0.001    0.000 base.py:660(get_returned_value)
     1425    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.generic' objects}
        1    0.000    0.000    0.001    0.001 _function_base_impl.py:1(<module>)
       15    0.000    0.000    0.001    0.000 typing.py:2891(_make_nmtuple)
       36    0.000    0.000    0.001    0.000 itanium_mangler.py:154(mangle_templated_ident)
        6    0.000    0.000    0.001    0.000 tokenize.py:392(open)
       64    0.000    0.000    0.001    0.000 ast.py:54(literal_eval)
   167/41    0.000    0.000    0.001    0.000 ssa.py:410(_find_def_from_top)
        1    0.000    0.000    0.001    0.001 serialize.py:1(<module>)
     2847    0.001    0.000    0.001    0.000 byteflow.py:2320(is_in_exception)
     1626    0.001    0.000    0.001    0.000 utils.py:210(__init__)
        1    0.000    0.000    0.001    0.001 _utci_scalar.py:1(<module>)
      129    0.000    0.000    0.001    0.000 interpreter.py:2358(op_LOAD_CONST)
        1    0.000    0.000    0.001    0.001 _datasource.py:154(open)
       78    0.000    0.000    0.001    0.000 typed_passes.py:683(_get_attr_info)
     3998    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1030(__exit__)
      107    0.000    0.000    0.001    0.000 base.py:459(insert_unique_const)
1043/1036    0.000    0.000    0.001    0.000 types.py:171(_to_string)
       72    0.000    0.000    0.001    0.000 builder.py:320(if_else)
       23    0.000    0.000    0.001    0.000 controlflow.py:461(_find_immediate_dominators)
     2640    0.001    0.000    0.001    0.000 typing.py:1266(_is_dunder)
        2    0.000    0.000    0.001    0.001 common.py:1(<module>)
     6780    0.001    0.000    0.001    0.000 controlflow.py:133(predecessors)
      275    0.000    0.000    0.001    0.000 target_extension.py:82(_get_local_target_checked)
      628    0.001    0.000    0.001    0.000 <frozen posixpath>:150(dirname)
        1    0.000    0.000    0.001    0.001 listobject.py:309(codegen)
4387/4386    0.001    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
      493    0.000    0.000    0.001    0.000 gdal.py:10497(__key)
    14144    0.001    0.000    0.001    0.000 {function _TargetRegistry.__getitem__ at 0x113898cc0}
     1587    0.000    0.000    0.001    0.000 _docscrape.py:457(_str_indent)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
     1110    0.001    0.000    0.001    0.000 pathlib.py:523(_format_parsed_parts)
       12    0.000    0.000    0.001    0.000 models.py:614(from_argument)
       24    0.000    0.000    0.001    0.000 callconv.py:741(check_try_status)
       16    0.000    0.000    0.001    0.000 _functools.py:75(wrapper)
       83    0.000    0.000    0.001    0.000 byteflow.py:1257(op_CALL)
       10    0.000    0.000    0.001    0.000 ssa.py:101(_iterated_domfronts)
      472    0.001    0.000    0.001    0.000 {built-in method posix.lstat}
       13    0.000    0.000    0.001    0.000 pythonapi.py:857(gil_ensure)
     1495    0.001    0.000    0.001    0.000 types.py:124(__new__)
    15688    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     2049    0.001    0.000    0.001    0.000 values.py:864(__init__)
        1    0.000    0.000    0.001    0.001 _datasource.py:483(open)
       85    0.000    0.000    0.001    0.000 executionengine.py:73(get_global_value_address)
      252    0.000    0.000    0.001    0.000 ground_view.py:146(<listcomp>)
     1009    0.001    0.000    0.001    0.000 values.py:1055(__init__)
     1479    0.001    0.000    0.001    0.000 interpreter.py:86(get_assignment_source)
     2805    0.001    0.000    0.001    0.000 ir.py:719(__init__)
       40    0.000    0.000    0.001    0.000 interpreter.py:3133(_op_JUMP_IF)
     3998    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1026(__enter__)
       88    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
   1112/5    0.001    0.000    0.001    0.000 geometry.py:33(check)
       23    0.001    0.000    0.001    0.000 ir_utils.py:439(remove_dels)
       81    0.000    0.000    0.001    0.000 module.py:89(get_global_variable)
       45    0.000    0.000    0.001    0.000 arrayobj.py:66(make_array)
     2254    0.001    0.000    0.001    0.000 <frozen os>:756(encode)
        6    0.000    0.000    0.001    0.000 models.py:624(from_return)
       76    0.000    0.000    0.001    0.000 uuid.py:721(uuid4)
      504    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.generic' objects}
     1963    0.001    0.000    0.001    0.000 value.py:87(__init__)
        1    0.000    0.000    0.001    0.001 encode.py:1(<module>)
        1    0.000    0.000    0.001    0.001 newpassmanagers.py:1(<module>)
      668    0.001    0.000    0.001    0.000 builder.py:357(_set_terminator)
       94    0.000    0.000    0.001    0.000 values.py:70(wrapped)
     1992    0.001    0.000    0.001    0.000 enum.py:1507(_get_value)
     4263    0.001    0.000    0.001    0.000 npytypes.py:482(key)
     5959    0.001    0.000    0.001    0.000 context.py:22(__init__)
     5582    0.001    0.000    0.001    0.000 enum.py:1095(__new__)
     6967    0.001    0.000    0.001    0.000 functions.py:266(key)
       14    0.000    0.000    0.001    0.000 core.py:120(doc_note)
      125    0.000    0.000    0.001    0.000 interpreter.py:2320(op_STORE_FAST)
    10340    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.RLock' objects}
       26    0.000    0.000    0.001    0.000 core.py:7037(_frommethod)
      266    0.000    0.000    0.001    0.000 ground_view.py:154(_supported)
     2879    0.001    0.000    0.001    0.000 abstract.py:20(_autoincr)
       84    0.000    0.000    0.001    0.000 module.py:176(global_variables)
        1    0.000    0.000    0.001    0.001 typedlist.py:495(unbox_listtype)
        1    0.000    0.000    0.001    0.001 _compat.py:1(<module>)
     1307    0.001    0.000    0.001    0.000 _docscrape.py:49(read)
        1    0.000    0.000    0.001    0.001 fft.py:1(<module>)
      171    0.000    0.000    0.001    0.000 byteflow.py:1639(op_BINARY_OP)
        1    0.000    0.000    0.001    0.001 svf.py:1(<module>)
      197    0.000    0.000    0.001    0.000 _format_impl.py:421(_wrap_header_guess_version)
     8559    0.001    0.000    0.001    0.000 postproc.py:191(<genexpr>)
       13    0.000    0.000    0.001    0.000 byteflow.py:228(find_use_defs)
     3610    0.001    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.001    0.001 timezonefinder.py:1038(_load_hole_registry)
       65    0.000    0.000    0.001    0.000 typeof.py:246(_typeof_ndarray)
        1    0.000    0.000    0.001    0.001 distributions.py:1(<module>)
       90    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1699(path_hook_for_FileFinder)
        2    0.000    0.000    0.001    0.000 context.py:46(wrap)
       94    0.000    0.000    0.001    0.000 module.py:76(_dispose)
      336    0.000    0.000    0.001    0.000 typing.py:715(<genexpr>)
       14    0.000    0.000    0.001    0.000 __init__.py:299(loads)
       96    0.000    0.000    0.001    0.000 cgutils.py:997(global_constant)
       81    0.001    0.000    0.001    0.000 dispatcher.py:197(__init__)
        1    0.000    0.000    0.001    0.001 ffi.py:1(<module>)
       25    0.000    0.000    0.001    0.000 module.py:145(data_layout)
        2    0.000    0.000    0.001    0.000 imputils.py:188(res)
     1290    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
     1025    0.001    0.000    0.001    0.000 values.py:879(_to_list)
     1931    0.001    0.000    0.001    0.000 values.py:575(function_type)
     4407    0.001    0.000    0.001    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.001    0.001 auxfuncs.py:1(<module>)
      397    0.000    0.000    0.001    0.000 ir.py:204(short)
       62    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
     1625    0.001    0.000    0.001    0.000 ir.py:921(__init__)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
      762    0.000    0.000    0.001    0.000 instructions.py:134(descr_arg)
       19    0.000    0.000    0.001    0.000 __init__.py:798(children)
       81    0.000    0.000    0.001    0.000 ffi.py:389(__exit__)
      801    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:71(__init__)
        1    0.000    0.000    0.001    0.001 listobject.py:279(_add_meminfo)
        1    0.000    0.000    0.001    0.001 format.py:1(<module>)
    10743    0.001    0.000    0.001    0.000 builder.py:195(block)
       11    0.000    0.000    0.001    0.000 caching.py:764(_index_key)
      801    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.001    0.001 _datasource.py:340(_findfile)
     8290    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
     3778    0.001    0.000    0.001    0.000 pathlib.py:239(splitroot)
       33    0.000    0.000    0.001    0.000 base.py:973(get_python_api)
    15482    0.001    0.000    0.001    0.000 copy.py:182(_deepcopy_atomic)
        1    0.000    0.000    0.001    0.001 sysconfig.py:540(_init_posix)
      855    0.001    0.000    0.001    0.000 _array_api.py:684(__str__)
     7533    0.001    0.000    0.001    0.000 compiler.py:355(__getattr__)
        1    0.000    0.000    0.001    0.001 _expm_frechet.py:1(<module>)
      120    0.000    0.000    0.001    0.000 models.py:650(set)
        2    0.000    0.000    0.001    0.000 imputils.py:373(wrapper)
     1357    0.001    0.000    0.001    0.000 ufunc_db.py:20(_lazy_init_db)
      840    0.001    0.000    0.001    0.000 context.py:130(normalize_dict)
        1    0.000    0.000    0.001    0.001 shortcut_index.py:321(read_shortcuts_binary)
      823    0.000    0.000    0.001    0.000 values.py:993(<genexpr>)
       78    0.000    0.000    0.001    0.000 interpreter.py:2347(op_LOAD_ATTR)
        1    0.000    0.000    0.001    0.001 targets.py:1(<module>)
     1190    0.000    0.000    0.001    0.000 ground_view.py:164(_angular_constant)
       81    0.000    0.000    0.001    0.000 value.py:220(global_value_type)
        7    0.000    0.000    0.001    0.000 ir_utils.py:1055(find_topo_order)
     9846    0.001    0.000    0.001    0.000 visibility_native.py:78(_check_open)
      801    0.000    0.000    0.001    0.000 __init__.py:101(find_spec)
       96    0.000    0.000    0.001    0.000 byteflow.py:2276(get_outgoing_states)
        1    0.000    0.000    0.001    0.001 symbolic.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
        2    0.000    0.000    0.001    0.000 analysis.py:1(<module>)
1569/1509    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
      243    0.001    0.000    0.001    0.000 _docscrape.py:499(_str_see_also)
        2    0.000    0.000    0.001    0.000 function_type.py:1(<module>)
       24    0.000    0.000    0.001    0.000 lowering.py:826(<listcomp>)
      318    0.000    0.000    0.001    0.000 compiler_machinery.py:200(add_pass)
      197    0.001    0.000    0.001    0.000 _format_impl.py:397(_wrap_header)
     3978    0.001    0.000    0.001    0.000 lowering.py:307(typeof)
      798    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:920(find_spec)
       84    0.000    0.000    0.001    0.000 module.py:237(_dispose)
        1    0.000    0.000    0.001    0.001 _sketches.py:1(<module>)
      262    0.000    0.000    0.001    0.000 utils.py:588(unified_function_type)
        1    0.000    0.000    0.001    0.001 quoprimime.py:1(<module>)
      602    0.001    0.000    0.001    0.000 _parser.py:86(opengroup)
       33    0.000    0.000    0.001    0.000 pythonapi.py:168(__init__)
       14    0.000    0.000    0.001    0.000 decoder.py:332(decode)
        4    0.000    0.000    0.001    0.000 ir_utils.py:1194(rename_labels)
        1    0.000    0.000    0.001    0.001 decorators.py:38(__new__)
        3    0.000    0.000    0.001    0.000 npydecl.py:189(install_operations)
        2    0.000    0.000    0.001    0.000 _common.py:1(<module>)
       91    0.000    0.000    0.001    0.000 templates.py:723(_get_jit_decorator)
       31    0.000    0.000    0.001    0.000 feedparser.py:100(push)
      816    0.000    0.000    0.001    0.000 _compiler.py:398(_simple)
        1    0.000    0.000    0.001    0.001 setobject.py:1(<module>)
     2069    0.000    0.000    0.001    0.000 analysis.py:145(<genexpr>)
     1353    0.001    0.000    0.001    0.000 warnings.py:441(__init__)
       47    0.000    0.000    0.001    0.000 ast.py:33(parse)
       37    0.001    0.000    0.001    0.000 solar.py:804(topocentric_sun_position_calculate)
     7163    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.001    0.001 ir.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dufunc.py:187(__init__)
        2    0.000    0.000    0.001    0.000 _datasource.py:290(_possible_names)
       13    0.000    0.000    0.001    0.000 codegen.py:571(create_ir_module)
      528    0.000    0.000    0.001    0.000 _methods.py:64(_all)
       81    0.000    0.000    0.001    0.000 targets.py:170(get_abi_size)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        3    0.000    0.000    0.001    0.000 _datasource.py:262(_iszip)
       29    0.000    0.000    0.001    0.000 cgutils.py:175(__setitem__)
       30    0.000    0.000    0.001    0.000 typeinfer.py:1390(get_state_token)
      110    0.000    0.000    0.001    0.000 builder.py:588(icmp_unsigned)
       92    0.000    0.000    0.001    0.000 auxfuncs.py:643(l_not)
       58    0.000    0.000    0.001    0.000 typeinfer.py:205(__call__)
       16    0.000    0.000    0.001    0.000 npyimpl.py:493(<listcomp>)
     9582    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
        5    0.000    0.000    0.001    0.000 _datasource.py:128(keys)
     3245    0.001    0.000    0.001    0.000 serialize.py:30(_numba_unpickle)
        8    0.000    0.000    0.001    0.000 enum.py:1668(convert_class)
       51    0.001    0.000    0.001    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       41    0.000    0.000    0.001    0.000 numbers.py:1258(literal_int_to_number)
        6    0.000    0.000    0.001    0.000 _datasource.py:101(_load)
        2    0.000    0.000    0.001    0.000 cgutils.py:892(guard_memory_error)
      807    0.001    0.000    0.001    0.000 _compiler.py:216(_compile_charset)
      889    0.001    0.000    0.001    0.000 types.py:675(__eq__)
      191    0.000    0.000    0.001    0.000 instructions.py:419(__init__)
        1    0.000    0.000    0.001    0.001 codegen.py:1174(__init__)
      842    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.001    0.000 interpreter.py:3217(op_POP_JUMP_FORWARD_IF_FALSE)
      552    0.000    0.000    0.001    0.000 instructions.py:34(<listcomp>)
       13    0.000    0.000    0.001    0.000 byteflow.py:241(propagate_phi_map)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobject.py:362(codegen)
       14    0.001    0.000    0.001    0.000 decoder.py:343(raw_decode)
     1008    0.001    0.000    0.001    0.000 ground_view.py:27(_key)
       13    0.000    0.000    0.001    0.000 persistence.py:302(<genexpr>)
     9606    0.001    0.000    0.001    0.000 values.py:554(_get_name)
       42    0.000    0.000    0.001    0.000 ir.py:1054(__deepcopy__)
     4284    0.001    0.000    0.001    0.000 ground_view.py:151(<genexpr>)
       70    0.000    0.000    0.001    0.000 typing.py:1526(copy_with)
        1    0.000    0.000    0.001    0.001 listobject.py:321(_list_new_codegen)
     9323    0.001    0.000    0.001    0.000 {method 'insert' of 'list' objects}
      644    0.001    0.000    0.001    0.000 typeinfer.py:1110(propagate_refined_type)
     2943    0.001    0.000    0.001    0.000 controlflow.py:103(add_node)
      131    0.000    0.000    0.001    0.000 base.py:66(_best_signature)
      144    0.000    0.000    0.001    0.000 dataclasses.py:723(_get_field)
    10340    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
      152    0.000    0.000    0.001    0.000 ir_utils.py:2092(resolve_func_from_module)
       90    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
     2760    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
     5750    0.001    0.000    0.001    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
     1360    0.001    0.000    0.001    0.000 dis.py:594(_unpack_opargs)
       10    0.000    0.000    0.001    0.000 controlflow.py:186(dominance_frontier)
     2988    0.001    0.000    0.001    0.000 context.py:61(__len__)
     1152    0.001    0.000    0.001    0.000 visibility_compiled.py:75(<dictcomp>)
      493    0.001    0.000    0.001    0.000 gdal.py:19(_swig_repr)
        9    0.000    0.000    0.001    0.000 options.py:30(parse_as_flags)
      996    0.001    0.000    0.001    0.000 functions.py:66(__init__)
        1    0.000    0.000    0.001    0.001 npyimpl.py:805(register_ufuncs)
       90    0.000    0.000    0.001    0.000 interpreter.py:2419(op_LOAD_GLOBAL)
        1    0.000    0.000    0.001    0.001 _policybase.py:1(<module>)
        4    0.000    0.000    0.001    0.000 quicksort.py:255(make_jit_quicksort)
     1218    0.001    0.000    0.001    0.000 base.py:138(append)
       51    0.000    0.000    0.001    0.000 callconv.py:101(get_return_type)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
     1117    0.000    0.000    0.001    0.000 ir.py:1182(get)
       37    0.001    0.000    0.001    0.000 solar.py:848(sun_topocentric_zenith_angle_calculate)
        1    0.000    0.000    0.001    0.001 tzfile.py:24(build_tzinfo)
      654    0.000    0.000    0.001    0.000 lowering.py:767(try_static_impl)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
   221/59    0.000    0.000    0.001    0.000 ssa.py:456(_find_def_from_bottom)
        3    0.000    0.000    0.001    0.000 arrayobj.py:4674(safecast_intp)
      538    0.000    0.000    0.001    0.000 ir.py:380(__init__)
        1    0.000    0.000    0.001    0.001 wall_shadows.py:1(<module>)
      238    0.000    0.000    0.001    0.000 containers.py:128(is_homogeneous)
      203    0.000    0.000    0.001    0.000 __init__.py:163(match)
        1    0.000    0.000    0.001    0.001 _util.py:290(decorator)
       11    0.000    0.000    0.001    0.000 codegen.py:1298(magic_tuple)
